           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.283966    0.000000        4.918651       -2.780566    0.000000    0.000000    0.000000    5.124842
    0.000500    0.002562   -1.567506   -1.283966   -0.002846        4.918651       -2.780566    0.000021    0.000000    0.000000    5.124842
    0.001000    0.005125   -1.564216   -1.283966   -0.005693        4.918651       -2.780566    0.000083    0.000000    0.000000    5.124842
    0.001500    0.007687   -1.560926   -1.283966   -0.008539        4.918651       -2.780566    0.000186    0.000000    0.000000    5.124842
    0.002000    0.010249   -1.557636   -1.283966   -0.011386        4.918651       -2.780566    0.000330    0.000000    0.000000    5.124842
    0.002500    0.012812   -1.554346   -1.283966   -0.014232        4.918651       -2.780566    0.000516    0.000000    0.000000    5.124842
    0.003000    0.015374   -1.551056   -1.283966   -0.017078        4.918651       -2.780566    0.000743    0.000000    0.000000    5.124842
    0.003500    0.017935   -1.547766   -1.283966   -0.019925        4.918651       -2.780566    0.001011    0.000000    0.000000    5.124842
    0.004000    0.020497   -1.544476   -1.283955   -0.022771        4.918651       -2.780566    0.001320    0.000000    0.000000    5.124842
    0.004500    0.023058   -1.541186   -1.283897   -0.025618        4.918651       -2.780566    0.001671    0.000000    0.000000    5.124842
    0.005000    0.025620   -1.537896   -1.283837   -0.028465        4.918651       -2.780566    0.002063    0.000000    0.000000    5.124842
    0.005500    0.028180   -1.534606   -1.283774   -0.031311        4.918651       -2.780566    0.002496    0.000001    0.000000    5.124842
    0.006000    0.030741   -1.531317   -1.283707   -0.034157        4.918651       -2.780566    0.002970    0.000001    0.000000    5.124842
    0.006500    0.033301   -1.528028   -1.283635   -0.037002        4.918651       -2.780566    0.003486    0.000001    0.000000    5.124842
    0.007000    0.035861   -1.524739   -1.283558   -0.039848        4.918651       -2.780566    0.004042    0.000002    0.000000    5.124842
    0.007500    0.038421   -1.521450   -1.283477   -0.042692        4.918651       -2.780566    0.004640    0.000002    0.000000    5.124842
    0.008000    0.040980   -1.518161   -1.283390   -0.045537        4.918651       -2.780566    0.005279    0.000003    0.000000    5.124842
    0.008500    0.043538   -1.514872   -1.283298   -0.048381        4.918651       -2.780566    0.005960    0.000004    0.000000    5.124842
    0.009000    0.046097   -1.511584   -1.283201   -0.051225        4.918651       -2.780566    0.006681    0.000005    0.000000    5.124842
    0.009500    0.048654   -1.508296   -1.283099   -0.054068        4.918651       -2.780566    0.007444    0.000006    0.000000    5.124842
    0.010000    0.051211   -1.505009   -1.282992   -0.056911        4.918651       -2.780566    0.008248    0.000007    0.000000    5.124842
    0.010500    0.053768   -1.501721   -1.282879   -0.059753        4.918651       -2.780566    0.009093    0.000008    0.000000    5.124842
    0.011000    0.056324   -1.498434   -1.282760   -0.062595        4.918651       -2.780566    0.009979    0.000010    0.000000    5.124842
    0.011500    0.058879   -1.495147   -1.282637   -0.065436        4.918651       -2.780566    0.010907    0.000012    0.000000    5.124842
    0.012000    0.061434   -1.491861   -1.282508   -0.068277        4.918651       -2.780566    0.011875    0.000014    0.000000    5.124842
    0.012500    0.063988   -1.488575   -1.282373   -0.071117        4.918651       -2.780566    0.012885    0.000017    0.000000    5.124842
    0.013000    0.066542   -1.485289   -1.282233   -0.073957        4.918651       -2.780566    0.013936    0.000020    0.000000    5.124842
    0.013500    0.069094   -1.482003   -1.282088   -0.076796        4.918651       -2.780566    0.015028    0.000023    0.000000    5.124842
    0.014000    0.071646   -1.478718   -1.281937   -0.079634        4.918651       -2.780566    0.016161    0.000027    0.000000    5.124842
    0.014500    0.074198   -1.475434   -1.281781   -0.082472        4.918651       -2.780566    0.017335    0.000031    0.000000    5.124842
    0.015000    0.076748   -1.472149   -1.281620   -0.085309        4.918651       -2.780566    0.018550    0.000035    0.000000    5.124842
    0.015500    0.079297   -1.468865   -1.281453   -0.088145        4.918651       -2.780566    0.019806    0.000040    0.000000    5.124842
    0.016000    0.081846   -1.465582   -1.281280   -0.090981        4.918651       -2.780566    0.021103    0.000045    0.000000    5.124842
    0.016500    0.084394   -1.462299   -1.281102   -0.093815        4.918651       -2.780566    0.022442    0.000051    0.000000    5.124842
    0.017000    0.086941   -1.459017   -1.280919   -0.096649        4.918651       -2.780566    0.023821    0.000058    0.000000    5.124842
    0.017500    0.089487   -1.455735   -1.280730   -0.099483        4.918651       -2.780566    0.025241    0.000065    0.000000    5.124842
    0.018000    0.092032   -1.452453   -1.280536   -0.102315        4.918651       -2.780566    0.026702    0.000073    0.000000    5.124842
    0.018500    0.094576   -1.449172   -1.280336   -0.105146        4.918651       -2.780566    0.028204    0.000081    0.000000    5.124842
    0.019000    0.097119   -1.445892   -1.280131   -0.107977        4.918651       -2.780566    0.029748    0.000090    0.000000    5.124842
    0.019500    0.099661   -1.442612   -1.279921   -0.110807        4.918651       -2.780566    0.031332    0.000100    0.000000    5.124842
    0.020000    0.102202   -1.439332   -1.279705   -0.113636        4.918651       -2.780566    0.032957    0.000111    0.000000    5.124842
    0.020500    0.104741   -1.436053   -1.279483   -0.116464        4.918651       -2.780566    0.034623    0.000122    0.000000    5.124842
    0.021000    0.107280   -1.432775   -1.279256   -0.119290        4.918651       -2.780566    0.036329    0.000134    0.000000    5.124842
    0.021500    0.109817   -1.429497   -1.279024   -0.122116        4.918651       -2.780566    0.038077    0.000148    0.000000    5.124842
    0.022000    0.112354   -1.426220   -1.278786   -0.124941        4.918651       -2.780566    0.039866    0.000162    0.000000    5.124842
    0.022500    0.114889   -1.422944   -1.278543   -0.127765        4.918651       -2.780566    0.041695    0.000177    0.000000    5.124842
    0.023000    0.117423   -1.419668   -1.278294   -0.130588        4.918651       -2.780566    0.043565    0.000193    0.000000    5.124842
    0.023500    0.119955   -1.416393   -1.278040   -0.133410        4.918651       -2.780566    0.045476    0.000210    0.000000    5.124842
    0.024000    0.122487   -1.413118   -1.277781   -0.136230        4.918651       -2.780566    0.047428    0.000229    0.000000    5.124842
    0.024500    0.125016   -1.409844   -1.277516   -0.139050        4.918651       -2.780566    0.049420    0.000248    0.000000    5.124842
    0.025000    0.127545   -1.406571   -1.277245   -0.141868        4.918651       -2.780566    0.051453    0.000269    0.000000    5.124842
    0.025500    0.130072   -1.403299   -1.276969   -0.144685        4.918651       -2.780566    0.053527    0.000291    0.000000    5.124842
    0.026000    0.132598   -1.400027   -1.276688   -0.147501        4.918651       -2.780566    0.055642    0.000314    0.000000    5.124842
    0.026500    0.135123   -1.396756   -1.276401   -0.150316        4.918651       -2.780566    0.057797    0.000339    0.000000    5.124842
    0.027000    0.137646   -1.393486   -1.276109   -0.153130        4.918651       -2.780566    0.059993    0.000365    0.000000    5.124842
    0.027500    0.140167   -1.390216   -1.275812   -0.155942        4.918651       -2.780566    0.062229    0.000393    0.000000    5.124842
    0.028000    0.142687   -1.386947   -1.275508   -0.158753        4.918651       -2.780566    0.064506    0.000422    0.000000    5.124842
    0.028500    0.145206   -1.383679   -1.275200   -0.161563        4.918651       -2.780566    0.066824    0.000453    0.000000    5.124842
    0.029000    0.147723   -1.380412   -1.274886   -0.164371        4.918651       -2.780566    0.069182    0.000485    0.000000    5.124842
    0.029500    0.150238   -1.377146   -1.274567   -0.167178        4.918651       -2.780566    0.071580    0.000519    0.000000    5.124842
    0.030000    0.152752   -1.373880   -1.274242   -0.169983        4.918651       -2.780566    0.074019    0.000555    0.000000    5.124842
    0.030500    0.155264   -1.370615   -1.273912   -0.172787        4.918651       -2.780566    0.076499    0.000593    0.000000    5.124842
    0.031000    0.157774   -1.367351   -1.273576   -0.175590        4.918651       -2.780566    0.079019    0.000632    0.000000    5.124842
    0.031500    0.160283   -1.364088   -1.273235   -0.178391        4.918651       -2.780566    0.081579    0.000674    0.000000    5.124842
    0.032000    0.162790   -1.360826   -1.272889   -0.181191        4.918651       -2.780566    0.084180    0.000717    0.000000    5.124842
    0.032500    0.165295   -1.357565   -1.272537   -0.183989        4.918651       -2.780566    0.086821    0.000763    0.000000    5.124842
    0.033000    0.167799   -1.354305   -1.272180   -0.186786        4.918651       -2.780566    0.089503    0.000811    0.000000    5.124842
    0.033500    0.170300   -1.351045   -1.271817   -0.189581        4.918651       -2.780566    0.092224    0.000860    0.000000    5.124842
    0.034000    0.172800   -1.347787   -1.271449   -0.192375        4.918651       -2.780566    0.094986    0.000912    0.000000    5.124842
    0.034500    0.175298   -1.344529   -1.271075   -0.195167        4.918651       -2.780566    0.097789    0.000967    0.000000    5.124842
    0.035000    0.177794   -1.341273   -1.270696   -0.197957        4.918651       -2.780566    0.100631    0.001023    0.000000    5.124842
    0.035500    0.180289   -1.338017   -1.270312   -0.200746        4.918651       -2.780566    0.103514    0.001082    0.000000    5.124842
    0.036000    0.182781   -1.334763   -1.269922   -0.203533        4.918651       -2.780566    0.106436    0.001144    0.000000    5.124842
    0.036500    0.185271   -1.331509   -1.269527   -0.206318        4.918651       -2.780566    0.109399    0.001208    0.000000    5.124842
    0.037000    0.187760   -1.328257   -1.269126   -0.209102        4.918651       -2.780566    0.112402    0.001275    0.000000    5.124842
    0.037500    0.190246   -1.325005   -1.268720   -0.211884        4.918651       -2.780566    0.115445    0.001345    0.000000    5.124842
    0.038000    0.192731   -1.321755   -1.268309   -0.214664        4.918651       -2.780566    0.118528    0.001417    0.000000    5.124842
    0.038500    0.195213   -1.318505   -1.267892   -0.217442        4.918651       -2.780566    0.121651    0.001492    0.000000    5.124842
    0.039000    0.197693   -1.315257   -1.267470   -0.220219        4.918651       -2.780566    0.124814    0.001570    0.000000    5.124842
    0.039500    0.200171   -1.312010   -1.267042   -0.222993        4.918651       -2.780566    0.128017    0.001651    0.000000    5.124842
    0.040000    0.202647   -1.308763   -1.266609   -0.225766        4.918651       -2.780566    0.131260    0.001735    0.000000    5.124842
