           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.195460   -0.000000        3.974254       -2.337670    0.000000    0.000000    0.000000    5.957880
    0.000500    0.002979   -1.567235   -1.195460   -0.002405        3.974254       -2.337670    0.000028    0.000000    0.000000    5.957880
    0.001000    0.005958   -1.563674   -1.195460   -0.004811        3.974254       -2.337670    0.000112    0.000000    0.000000    5.957880
    0.001500    0.008937   -1.560113   -1.195460   -0.007216        3.974254       -2.337670    0.000251    0.000000    0.000000    5.957880
    0.002000    0.011915   -1.556552   -1.195460   -0.009622        3.974254       -2.337670    0.000446    0.000000    0.000000    5.957880
    0.002500    0.014894   -1.552990   -1.195460   -0.012027        3.974254       -2.337670    0.000697    0.000000    0.000000    5.957880
    0.003000    0.017872   -1.549429   -1.195460   -0.014432        3.974254       -2.337670    0.001004    0.000000    0.000000    5.957880
    0.003500    0.020850   -1.545868   -1.195446   -0.016838        3.974254       -2.337670    0.001366    0.000000    0.000000    5.957880
    0.004000    0.023828   -1.542307   -1.195397   -0.019243        3.974254       -2.337670    0.001784    0.000000    0.000000    5.957880
    0.004500    0.026806   -1.538746   -1.195346   -0.021649        3.974254       -2.337670    0.002258    0.000000    0.000000    5.957880
    0.005000    0.029783   -1.535185   -1.195290   -0.024054        3.974254       -2.337670    0.002788    0.000001    0.000000    5.957880
    0.005500    0.032760   -1.531624   -1.195231   -0.026459        3.974254       -2.337670    0.003373    0.000001    0.000000    5.957880
    0.006000    0.035736   -1.528064   -1.195167   -0.028864        3.974254       -2.337670    0.004014    0.000002    0.000000    5.957880
    0.006500    0.038712   -1.524504   -1.195098   -0.031268        3.974254       -2.337670    0.004711    0.000002    0.000000    5.957880
    0.007000    0.041688   -1.520944   -1.195023   -0.033672        3.974254       -2.337670    0.005463    0.000003    0.000000    5.957880
    0.007500    0.044663   -1.517384   -1.194944   -0.036076        3.974254       -2.337670    0.006271    0.000004    0.000000    5.957880
    0.008000    0.047637   -1.513824   -1.194860   -0.038479        3.974254       -2.337670    0.007135    0.000005    0.000000    5.957880
    0.008500    0.050611   -1.510265   -1.194771   -0.040882        3.974254       -2.337670    0.008055    0.000006    0.000000    5.957880
    0.009000    0.053584   -1.506706   -1.194676   -0.043285        3.974254       -2.337670    0.009030    0.000008    0.000000    5.957880
    0.009500    0.056557   -1.503147   -1.194576   -0.045687        3.974254       -2.337670    0.010060    0.000010    0.000000    5.957880
    0.010000    0.059528   -1.499589   -1.194471   -0.048089        3.974254       -2.337670    0.011147    0.000012    0.000000    5.957880
