           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.250734    0.000000        4.545604       -2.558284    0.000000   -0.000000    0.000000    5.681949
    0.000500    0.002841   -1.567243   -1.250734   -0.002633        4.545604       -2.558284    0.000025    0.000000    0.000000    5.681949
    0.001000    0.005682   -1.563690   -1.250734   -0.005267        4.545604       -2.558284    0.000101    0.000000    0.000000    5.681949
    0.001500    0.008523   -1.560136   -1.250734   -0.007900        4.545604       -2.558284    0.000228    0.000000    0.000000    5.681949
    0.002000    0.011364   -1.556583   -1.250734   -0.010534        4.545604       -2.558284    0.000406    0.000000    0.000000    5.681949
    0.002500    0.014204   -1.553030   -1.250734   -0.013167        4.545604       -2.558284    0.000634    0.000000    0.000000    5.681949
    0.003000    0.017045   -1.549477   -1.250734   -0.015800        4.545604       -2.558284    0.000913    0.000000    0.000000    5.681949
    0.003500    0.019885   -1.545923   -1.250734   -0.018434        4.545604       -2.558284    0.001242    0.000000    0.000000    5.681949
    0.004000    0.022725   -1.542370   -1.250683   -0.021068        4.545604       -2.558284    0.001623    0.000000    0.000000    5.681949
    0.004500    0.025564   -1.538817   -1.250628   -0.023701        4.545604       -2.558284    0.002054    0.000000    0.000000    5.681949
    0.005000    0.028404   -1.535264   -1.250569   -0.026334        4.545604       -2.558284    0.002535    0.000001    0.000000    5.681949
    0.005500    0.031243   -1.531711   -1.250507   -0.028967        4.545604       -2.558284    0.003068    0.000001    0.000000    5.681949
    0.006000    0.034081   -1.528159   -1.250439   -0.031600        4.545604       -2.558284    0.003651    0.000001    0.000000    5.681949
    0.006500    0.036920   -1.524606   -1.250367   -0.034232        4.545604       -2.558284    0.004284    0.000002    0.000000    5.681949
    0.007000    0.039757   -1.521054   -1.250289   -0.036864        4.545604       -2.558284    0.004969    0.000002    0.000000    5.681949
    0.007500    0.042594   -1.517502   -1.250206   -0.039496        4.545604       -2.558284    0.005704    0.000003    0.000000    5.681949
    0.008000    0.045431   -1.513951   -1.250118   -0.042127        4.545604       -2.558284    0.006489    0.000004    0.000000    5.681949
    0.008500    0.048267   -1.510399   -1.250024   -0.044758        4.545604       -2.558284    0.007326    0.000005    0.000000    5.681949
    0.009000    0.051103   -1.506848   -1.249925   -0.047388        4.545604       -2.558284    0.008213    0.000007    0.000000    5.681949
    0.009500    0.053938   -1.503297   -1.249821   -0.050018        4.545604       -2.558284    0.009150    0.000008    0.000000    5.681949
