           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.152493    0.000000        3.918533       -2.301370    0.000000    0.000000    0.000000    6.782253
    0.000500    0.003391   -1.566888   -1.152493   -0.002350        3.918533       -2.301370    0.000036    0.000000    0.000000    6.782253
    0.001000    0.006782   -1.562980   -1.152493   -0.004700        3.918533       -2.301370    0.000145    0.000000    0.000000    6.782253
    0.001500    0.010173   -1.559072   -1.152493   -0.007051        3.918533       -2.301370    0.000325    0.000000    0.000000    6.782253
    0.002000    0.013564   -1.555163   -1.152493   -0.009401        3.918533       -2.301370    0.000578    0.000000    0.000000    6.782253
    0.002500    0.016955   -1.551255   -1.152493   -0.011751        3.918533       -2.301370    0.000903    0.000000    0.000000    6.782253
    0.003000    0.020345   -1.547347   -1.152488   -0.014101        3.918533       -2.301370    0.001301    0.000000    0.000000    6.782253
    0.003500    0.023735   -1.543439   -1.152440   -0.016452        3.918533       -2.301370    0.001770    0.000000    0.000000    6.782253
    0.004000    0.027125   -1.539531   -1.152389   -0.018802        3.918533       -2.301370    0.002312    0.000000    0.000000    6.782253
    0.004500    0.030514   -1.535623   -1.152335   -0.021152        3.918533       -2.301370    0.002926    0.000001    0.000000    6.782253
    0.005000    0.033903   -1.531715   -1.152275   -0.023501        3.918533       -2.301370    0.003612    0.000001    0.000000    6.782253
    0.005500    0.037291   -1.527808   -1.152210   -0.025851        3.918533       -2.301370    0.004371    0.000002    0.000000    6.782253
    0.006000    0.040679   -1.523901   -1.152140   -0.028200        3.918533       -2.301370    0.005201    0.000002    0.000000    6.782253
    0.006500    0.044066   -1.519994   -1.152064   -0.030548        3.918533       -2.301370    0.006104    0.000003    0.000000    6.782253
    0.007000    0.047452   -1.516087   -1.151982   -0.032896        3.918533       -2.301370    0.007079    0.000005    0.000000    6.782253
    0.007500    0.050838   -1.512181   -1.151895   -0.035244        3.918533       -2.301370    0.008126    0.000006    0.000000    6.782253
    0.008000    0.054223   -1.508275   -1.151802   -0.037592        3.918533       -2.301370    0.009246    0.000008    0.000000    6.782253
    0.008500    0.057607   -1.504369   -1.151702   -0.039938        3.918533       -2.301370    0.010437    0.000010    0.000000    6.782253
    0.009000    0.060990   -1.500464   -1.151597   -0.042285        3.918533       -2.301370    0.011700    0.000013    0.000000    6.782253
    0.009500    0.064372   -1.496559   -1.151486   -0.044631        3.918533       -2.301370    0.013036    0.000016    0.000000    6.782253
    0.010000    0.067754   -1.492654   -1.151370   -0.046976        3.918533       -2.301370    0.014444    0.000019    0.000000    6.782253
    0.010500    0.071134   -1.488750   -1.151247   -0.049321        3.918533       -2.301370    0.015923    0.000023    0.000000    6.782253
    0.011000    0.074513   -1.484846   -1.151118   -0.051665        3.918533       -2.301370    0.017475    0.000028    0.000000    6.782253
    0.011500    0.077891   -1.480942   -1.150983   -0.054008        3.918533       -2.301370    0.019099    0.000033    0.000000    6.782253
    0.012000    0.081268   -1.477040   -1.150843   -0.056351        3.918533       -2.301370    0.020794    0.000040    0.000000    6.782253
    0.012500    0.084643   -1.473137   -1.150696   -0.058693        3.918533       -2.301370    0.022562    0.000047    0.000000    6.782253
    0.013000    0.088018   -1.469235   -1.150544   -0.061035        3.918533       -2.301370    0.024401    0.000054    0.000000    6.782253
    0.013500    0.091391   -1.465334   -1.150385   -0.063376        3.918533       -2.301370    0.026313    0.000063    0.000000    6.782253
    0.014000    0.094762   -1.461433   -1.150221   -0.065715        3.918533       -2.301370    0.028296    0.000073    0.000000    6.782253
    0.014500    0.098132   -1.457533   -1.150051   -0.068055        3.918533       -2.301370    0.030351    0.000084    0.000000    6.782253
    0.015000    0.101501   -1.453633   -1.149874   -0.070393        3.918533       -2.301370    0.032478    0.000096    0.000000    6.782253
    0.015500    0.104868   -1.449734   -1.149692   -0.072730        3.918533       -2.301370    0.034676    0.000110    0.000000    6.782253
