           t           r         psi          cs          qs               p             sig           A           V           Q           S
    0.000000    0.000000   -1.570796   -1.179574   -0.000000        4.172126       -2.397940    0.000000    0.000000    0.000000    6.586144
    0.000500    0.003293   -1.566912   -1.179574   -0.002445        4.172126       -2.397940    0.000034    0.000000    0.000000    6.586144
    0.001000    0.006586   -1.563027   -1.179574   -0.004890        4.172126       -2.397940    0.000136    0.000000    0.000000    6.586144
    0.001500    0.009879   -1.559143   -1.179574   -0.007335        4.172126       -2.397940    0.000307    0.000000    0.000000    6.586144
    0.002000    0.013172   -1.555259   -1.179574   -0.009780        4.172126       -2.397940    0.000545    0.000000    0.000000    6.586144
    0.002500    0.016464   -1.551374   -1.179574   -0.012225        4.172126       -2.397940    0.000852    0.000000    0.000000    6.586144
    0.003000    0.019757   -1.547490   -1.179574   -0.014670        4.172126       -2.397940    0.001226    0.000000    0.000000    6.586144
    0.003500    0.023049   -1.543605   -1.179528   -0.017116        4.172126       -2.397940    0.001669    0.000000    0.000000    6.586144
    0.004000    0.026340   -1.539721   -1.179476   -0.019561        4.172126       -2.397940    0.002180    0.000000    0.000000    6.586144
    0.004500    0.029632   -1.535837   -1.179420   -0.022006        4.172126       -2.397940    0.002759    0.000001    0.000000    6.586144
    0.005000    0.032922   -1.531953   -1.179360   -0.024450        4.172126       -2.397940    0.003406    0.000001    0.000000    6.586144
    0.005500    0.036213   -1.528070   -1.179294   -0.026894        4.172126       -2.397940    0.004122    0.000002    0.000000    6.586144
    0.006000    0.039503   -1.524186   -1.179223   -0.029338        4.172126       -2.397940    0.004905    0.000002    0.000000    6.586144
    0.006500    0.042792   -1.520303   -1.179146   -0.031781        4.172126       -2.397940    0.005756    0.000003    0.000000    6.586144
    0.007000    0.046080   -1.516420   -1.179063   -0.034225        4.172126       -2.397940    0.006676    0.000004    0.000000    6.586144
    0.007500    0.049368   -1.512538   -1.178975   -0.036667        4.172126       -2.397940    0.007663    0.000006    0.000000    6.586144
    0.008000    0.052655   -1.508656   -1.178880   -0.039109        4.172126       -2.397940    0.008719    0.000007    0.000000    6.586144
    0.008500    0.055942   -1.504774   -1.178780   -0.041551        4.172126       -2.397940    0.009842    0.000009    0.000000    6.586144
    0.009000    0.059227   -1.500892   -1.178674   -0.043992        4.172126       -2.397940    0.011034    0.000011    0.000000    6.586144
    0.009500    0.062512   -1.497011   -1.178562   -0.046433        4.172126       -2.397940    0.012293    0.000014    0.000000    6.586144
    0.010000    0.065795   -1.493130   -1.178444   -0.048873        4.172126       -2.397940    0.013621    0.000017    0.000000    6.586144
    0.010500    0.069078   -1.489249   -1.178320   -0.051313        4.172126       -2.397940    0.015016    0.000021    0.000000    6.586144
    0.011000    0.072359   -1.485369   -1.178190   -0.053752        4.172126       -2.397940    0.016479    0.000025    0.000000    6.586144
    0.011500    0.075640   -1.481490   -1.178054   -0.056190        4.172126       -2.397940    0.018010    0.000030    0.000000    6.586144
    0.012000    0.078919   -1.477610   -1.177911   -0.058627        4.172126       -2.397940    0.019609    0.000036    0.000000    6.586144
    0.012500    0.082198   -1.473732   -1.177763   -0.061064        4.172126       -2.397940    0.021276    0.000042    0.000000    6.586144
    0.013000    0.085474   -1.469853   -1.177609   -0.063500        4.172126       -2.397940    0.023011    0.000050    0.000000    6.586144
    0.013500    0.088750   -1.465976   -1.177449   -0.065936        4.172126       -2.397940    0.024813    0.000058    0.000000    6.586144
    0.014000    0.092024   -1.462099   -1.177283   -0.068370        4.172126       -2.397940    0.026683    0.000067    0.000000    6.586144
    0.014500    0.095297   -1.458222   -1.177111   -0.070804        4.172126       -2.397940    0.028621    0.000077    0.000000    6.586144
    0.015000    0.098569   -1.454346   -1.176933   -0.073237        4.172126       -2.397940    0.030627    0.000088    0.000000    6.586144
    0.015500    0.101839   -1.450471   -1.176749   -0.075669        4.172126       -2.397940    0.032700    0.000100    0.000000    6.586144
    0.016000    0.105107   -1.446596   -1.176559   -0.078100        4.172126       -2.397940    0.034841    0.000114    0.000000    6.586144
    0.016500    0.108374   -1.442722   -1.176362   -0.080531        4.172126       -2.397940    0.037050    0.000128    0.000000    6.586144
    0.017000    0.111640   -1.438848   -1.176160   -0.082960        4.172126       -2.397940    0.039326    0.000145    0.000000    6.586144
    0.017500    0.114903   -1.434975   -1.175952   -0.085388        4.172126       -2.397940    0.041670    0.000162    0.000000    6.586144
    0.018000    0.118165   -1.431103   -1.175738   -0.087815        4.172126       -2.397940    0.044081    0.000182    0.000000    6.586144
    0.018500    0.121425   -1.427232   -1.175518   -0.090241        4.172126       -2.397940    0.046560    0.000203    0.000000    6.586144
    0.019000    0.124683   -1.423361   -1.175292   -0.092667        4.172126       -2.397940    0.049106    0.000225    0.000000    6.586144
    0.019500    0.127940   -1.419491   -1.175059   -0.095091        4.172126       -2.397940    0.051719    0.000250    0.000000    6.586144
    0.020000    0.131194   -1.415622   -1.174821   -0.097513        4.172126       -2.397940    0.054400    0.000276    0.000000    6.586144
    0.020500    0.134447   -1.411753   -1.174577   -0.099935        4.172126       -2.397940    0.057148    0.000305    0.000000    6.586144
    0.021000    0.137697   -1.407886   -1.174327   -0.102356        4.172126       -2.397940    0.059964    0.000336    0.000000    6.586144
    0.021500    0.140946   -1.404019   -1.174070   -0.104775        4.172126       -2.397940    0.062846    0.000369    0.000000    6.586144
    0.022000    0.144192   -1.400153   -1.173808   -0.107193        4.172126       -2.397940    0.065796    0.000404    0.000000    6.586144
    0.022500    0.147436   -1.396288   -1.173540   -0.109610        4.172126       -2.397940    0.068813    0.000442    0.000000    6.586144
    0.023000    0.150678   -1.392424   -1.173266   -0.112025        4.172126       -2.397940    0.071897    0.000482    0.000000    6.586144
    0.023500    0.153918   -1.388561   -1.172985   -0.114439        4.172126       -2.397940    0.075049    0.000525    0.000000    6.586144
    0.024000    0.157155   -1.384699   -1.172699   -0.116852        4.172126       -2.397940    0.078267    0.000571    0.000000    6.586144
    0.024500    0.160390   -1.380837   -1.172407   -0.119263        4.172126       -2.397940    0.081552    0.000620    0.000000    6.586144
    0.025000    0.163623   -1.376977   -1.172109   -0.121673        4.172126       -2.397940    0.084904    0.000672    0.000000    6.586144
    0.025500    0.166853   -1.373118   -1.171805   -0.124081        4.172126       -2.397940    0.088323    0.000726    0.000000    6.586144
