         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.33675771   0.00000000   6.26399198  -3.43597278   0.00000000   0.00000000   0.00000000   4.41246185
0.00010000   0.00044125  -1.57020649  -1.33675771  -0.00064469   6.26399198  -3.43597278   0.00000061   0.00000000   0.00000000   4.41246185
0.00020000   0.00088249  -1.56961665  -1.33675771  -0.00128938   6.26399198  -3.43597278   0.00000245   0.00000000   0.00000000   4.41246185
0.00030000   0.00132374  -1.56902681  -1.33675771  -0.00193407   6.26399198  -3.43597278   0.00000550   0.00000000   0.00000000   4.41246185
0.00040000   0.00176498  -1.56843697  -1.33675771  -0.00257876   6.26399198  -3.43597278   0.00000979   0.00000000   0.00000000   4.41246185
0.00050000   0.00220623  -1.56784713  -1.33675771  -0.00322345   6.26399198  -3.43597278   0.00001529   0.00000000   0.00000000   4.41246185
0.00060000   0.00264747  -1.56725729  -1.33675771  -0.00386814   6.26399198  -3.43597278   0.00002202   0.00000000   0.00000000   4.41246185
0.00070000   0.00308871  -1.56666745  -1.33675771  -0.00451283   6.26399198  -3.43597278   0.00002997   0.00000000   0.00000000   4.41246185
0.00080000   0.00352996  -1.56607761  -1.33675771  -0.00515752   6.26399198  -3.43597278   0.00003915   0.00000000   0.00000000   4.41246185
0.00090000   0.00397120  -1.56548777  -1.33675771  -0.00580221   6.26399198  -3.43597278   0.00004954   0.00000000   0.00000000   4.41246185
0.00100000   0.00441244  -1.56489793  -1.33675771  -0.00644690   6.26399198  -3.43597278   0.00006117   0.00000000   0.00000000   4.41246185
0.00110000   0.00485367  -1.56430810  -1.33675771  -0.00709159   6.26399198  -3.43597278   0.00007401   0.00000000   0.00000000   4.41246185
0.00120000   0.00529491  -1.56371826  -1.33675771  -0.00773628   6.26399198  -3.43597278   0.00008808   0.00000000   0.00000000   4.41246185
0.00130000   0.00573614  -1.56312842  -1.33675771  -0.00838097   6.26399198  -3.43597278   0.00010337   0.00000000   0.00000000   4.41246185
0.00140000   0.00617738  -1.56253858  -1.33675771  -0.00902566   6.26399198  -3.43597278   0.00011989   0.00000000   0.00000000   4.41246185
0.00150000   0.00661861  -1.56194874  -1.33675771  -0.00967035   6.26399198  -3.43597278   0.00013762   0.00000000   0.00000000   4.41246185
0.00160000   0.00705983  -1.56135890  -1.33675771  -0.01031504   6.26399198  -3.43597278   0.00015658   0.00000000   0.00000000   4.41246185
0.00170000   0.00750106  -1.56076906  -1.33675771  -0.01095973   6.26399198  -3.43597278   0.00017677   0.00000000   0.00000000   4.41246185
0.00180000   0.00794228  -1.56017922  -1.33675771  -0.01160443   6.26399198  -3.43597278   0.00019818   0.00000000   0.00000000   4.41246185
0.00190000   0.00838350  -1.55958938  -1.33675771  -0.01224912   6.26399198  -3.43597278   0.00022081   0.00000001   0.00000000   4.41246185
0.00200000   0.00882472  -1.55899954  -1.33675771  -0.01289381   6.26399198  -3.43597278   0.00024466   0.00000001   0.00000000   4.41246185
0.00210000   0.00926593  -1.55840970  -1.33675771  -0.01353850   6.26399198  -3.43597278   0.00026974   0.00000001   0.00000000   4.41246185
0.00220000   0.00970714  -1.55781986  -1.33675771  -0.01418319   6.26399198  -3.43597278   0.00029604   0.00000001   0.00000000   4.41246185
0.00230000   0.01014835  -1.55723002  -1.33675771  -0.01482788   6.26399198  -3.43597278   0.00032356   0.00000001   0.00000000   4.41246185
0.00240000   0.01058955  -1.55664019  -1.33675771  -0.01547257   6.26399198  -3.43597278   0.00035231   0.00000001   0.00000000   4.41246185
0.00250000   0.01103075  -1.55605035  -1.33675771  -0.01611726   6.26399198  -3.43597278   0.00038228   0.00000002   0.00000000   4.41246185
0.00260000   0.01147195  -1.55546051  -1.33675771  -0.01676195   6.26399198  -3.43597278   0.00041348   0.00000002   0.00000000   4.41246185
0.00270000   0.01191314  -1.55487067  -1.33675771  -0.01740664   6.26399198  -3.43597278   0.00044589   0.00000002   0.00000000   4.41246185
0.00280000   0.01235433  -1.55428083  -1.33675771  -0.01805133   6.26399198  -3.43597278   0.00047953   0.00000002   0.00000000   4.41246185
0.00290000   0.01279552  -1.55369099  -1.33675771  -0.01869602   6.26399198  -3.43597278   0.00051440   0.00000003   0.00000000   4.41246185
0.00300000   0.01323669  -1.55310115  -1.33675771  -0.01934071   6.26399198  -3.43597278   0.00055048   0.00000003   0.00000000   4.41246185
0.00310000   0.01367787  -1.55251131  -1.33675771  -0.01998540   6.26399198  -3.43597278   0.00058779   0.00000004   0.00000000   4.41246185
0.00320000   0.01411904  -1.55192147  -1.33675771  -0.02063009   6.26399198  -3.43597278   0.00062632   0.00000004   0.00000000   4.41246185
0.00330000   0.01456020  -1.55133163  -1.33675771  -0.02127478   6.26399198  -3.43597278   0.00066608   0.00000005   0.00000000   4.41246185
0.00340000   0.01500136  -1.55074179  -1.33675771  -0.02191947   6.26399198  -3.43597278   0.00070706   0.00000005   0.00000000   4.41246185
0.00350000   0.01544252  -1.55015195  -1.33675771  -0.02256416   6.26399198  -3.43597278   0.00074926   0.00000006   0.00000000   4.41246185
0.00360000   0.01588367  -1.54956211  -1.33675771  -0.02320885   6.26399198  -3.43597278   0.00079268   0.00000007   0.00000000   4.41246185
0.00370000   0.01632481  -1.54897227  -1.33675771  -0.02385354   6.26399198  -3.43597278   0.00083733   0.00000007   0.00000000   4.41246185
0.00380000   0.01676595  -1.54838244  -1.33675771  -0.02449823   6.26399198  -3.43597278   0.00088320   0.00000008   0.00000000   4.41246185
