         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.18888242  -0.00000000   4.61653669  -2.60713682   0.00000000   0.00000000   0.00000000   7.20557775
0.00010000   0.00072056  -1.56993967  -1.18888242  -0.00057019   4.61653669  -2.60713682   0.00000163   0.00000000   0.00000000   7.20557775
0.00020000   0.00144111  -1.56908301  -1.18888242  -0.00114037   4.61653669  -2.60713682   0.00000652   0.00000000   0.00000000   7.20557775
0.00030000   0.00216167  -1.56822635  -1.18888242  -0.00171056   4.61653669  -2.60713682   0.00001468   0.00000000   0.00000000   7.20557775
0.00040000   0.00288223  -1.56736969  -1.18888242  -0.00228074   4.61653669  -2.60713682   0.00002610   0.00000000   0.00000000   7.20557775
0.00050000   0.00360278  -1.56651303  -1.18888242  -0.00285093   4.61653669  -2.60713682   0.00004078   0.00000000   0.00000000   7.20557775
0.00060000   0.00432333  -1.56565638  -1.18888242  -0.00342111   4.61653669  -2.60713682   0.00005872   0.00000000   0.00000000   7.20557775
0.00070000   0.00504387  -1.56479972  -1.18888242  -0.00399130   4.61653669  -2.60713682   0.00007992   0.00000000   0.00000000   7.20557775
0.00080000   0.00576442  -1.56394306  -1.18888242  -0.00456148   4.61653669  -2.60713682   0.00010439   0.00000000   0.00000000   7.20557775
0.00090000   0.00648496  -1.56308640  -1.18888242  -0.00513167   4.61653669  -2.60713682   0.00013212   0.00000000   0.00000000   7.20557775
0.00100000   0.00720549  -1.56222974  -1.18888242  -0.00570185   4.61653669  -2.60713682   0.00016311   0.00000000   0.00000000   7.20557775
0.00110000   0.00792602  -1.56137308  -1.18888242  -0.00627204   4.61653669  -2.60713682   0.00019736   0.00000000   0.00000000   7.20557775
0.00120000   0.00864654  -1.56051643  -1.18888242  -0.00684222   4.61653669  -2.60713682   0.00023488   0.00000001   0.00000000   7.20557775
0.00130000   0.00936706  -1.55965977  -1.18888242  -0.00741241   4.61653669  -2.60713682   0.00027566   0.00000001   0.00000000   7.20557775
0.00140000   0.01008757  -1.55880311  -1.18888242  -0.00798259   4.61653669  -2.60713682   0.00031970   0.00000001   0.00000000   7.20557775
0.00150000   0.01080807  -1.55794645  -1.18888242  -0.00855278   4.61653669  -2.60713682   0.00036700   0.00000001   0.00000000   7.20557775
0.00160000   0.01152856  -1.55708979  -1.18888242  -0.00912296   4.61653669  -2.60713682   0.00041756   0.00000002   0.00000000   7.20557775
0.00170000   0.01224905  -1.55623313  -1.18888242  -0.00969315   4.61653669  -2.60713682   0.00047139   0.00000002   0.00000000   7.20557775
0.00180000   0.01296953  -1.55537647  -1.18888242  -0.01026333   4.61653669  -2.60713682   0.00052847   0.00000003   0.00000000   7.20557775
0.00190000   0.01368999  -1.55451982  -1.18888242  -0.01083352   4.61653669  -2.60713682   0.00058882   0.00000003   0.00000000   7.20557775
0.00200000   0.01441045  -1.55366316  -1.18888242  -0.01140370   4.61653669  -2.60713682   0.00065243   0.00000004   0.00000000   7.20557775
0.00210000   0.01513090  -1.55280650  -1.18888242  -0.01197389   4.61653669  -2.60713682   0.00071931   0.00000005   0.00000000   7.20557775
0.00220000   0.01585133  -1.55194984  -1.18888242  -0.01254407   4.61653669  -2.60713682   0.00078944   0.00000006   0.00000000   7.20557775
0.00230000   0.01657176  -1.55109318  -1.18888242  -0.01311426   4.61653669  -2.60713682   0.00086284   0.00000007   0.00000000   7.20557775
0.00240000   0.01729217  -1.55023652  -1.18888242  -0.01368444   4.61653669  -2.60713682   0.00093950   0.00000008   0.00000000   7.20557775
0.00250000   0.01801257  -1.54937987  -1.18888242  -0.01425463   4.61653669  -2.60713682   0.00101941   0.00000010   0.00000000   7.20557775
0.00260000   0.01873295  -1.54852321  -1.18888242  -0.01482481   4.61653669  -2.60713682   0.00110260   0.00000012   0.00000000   7.20557775
0.00270000   0.01945333  -1.54766655  -1.18888242  -0.01539500   4.61653669  -2.60713682   0.00118904   0.00000013   0.00000000   7.20557775
0.00280000   0.02017368  -1.54680989  -1.18888242  -0.01596518   4.61653669  -2.60713682   0.00127874   0.00000015   0.00000000   7.20557775
0.00290000   0.02089403  -1.54595323  -1.18888242  -0.01653537   4.61653669  -2.60713682   0.00137171   0.00000018   0.00000000   7.20557775
0.00300000   0.02161435  -1.54509657  -1.18888242  -0.01710555   4.61653669  -2.60713682   0.00146793   0.00000020   0.00000000   7.20557775
0.00310000   0.02233467  -1.54423991  -1.18888242  -0.01767574   4.61653669  -2.60713682   0.00156742   0.00000023   0.00000000   7.20557775
0.00320000   0.02305496  -1.54338326  -1.18888242  -0.01824592   4.61653669  -2.60713682   0.00167017   0.00000026   0.00000000   7.20557775
0.00330000   0.02377524  -1.54252660  -1.18888242  -0.01881611   4.61653669  -2.60713682   0.00177618   0.00000030   0.00000000   7.20557775
0.00340000   0.02449550  -1.54166994  -1.18888242  -0.01938629   4.61653669  -2.60713682   0.00188545   0.00000034   0.00000000   7.20557775
0.00350000   0.02521574  -1.54081328  -1.18888242  -0.01995648   4.61653669  -2.60713682   0.00199798   0.00000038   0.00000000   7.20557775
0.00360000   0.02593597  -1.53995662  -1.18888242  -0.02052666   4.61653669  -2.60713682   0.00211377   0.00000042   0.00000000   7.20557775
0.00370000   0.02665617  -1.53909996  -1.18888242  -0.02109685   4.61653669  -2.60713682   0.00223282   0.00000047   0.00000000   7.20557775
0.00380000   0.02737636  -1.53824330  -1.18888242  -0.02166704   4.61653669  -2.60713682   0.00235514   0.00000053   0.00000000   7.20557775
0.00390000   0.02809653  -1.53738665  -1.18888242  -0.02223722   4.61653669  -2.60713682   0.00248071   0.00000058   0.00000000   7.20557775
0.00400000   0.02881667  -1.53652999  -1.18888242  -0.02280741   4.61653669  -2.60713682   0.00260955   0.00000064   0.00000000   7.20557775
0.00410000   0.02953680  -1.53567333  -1.18888242  -0.02337759   4.61653669  -2.60713682   0.00274164   0.00000071   0.00000000   7.20557775
0.00420000   0.03025690  -1.53481667  -1.18888242  -0.02394778   4.61653669  -2.60713682   0.00287700   0.00000078   0.00000000   7.20557775
0.00430000   0.03097698  -1.53396001  -1.18888242  -0.02451796   4.61653669  -2.60713682   0.00301561   0.00000086   0.00000000   7.20557775
0.00440000   0.03169704  -1.53310335  -1.18888242  -0.02508815   4.61653669  -2.60713682   0.00315749   0.00000094   0.00000000   7.20557775
0.00450000   0.03241707  -1.53224670  -1.18888242  -0.02565833   4.61653669  -2.60713682   0.00330262   0.00000103   0.00000000   7.20557775
0.00460000   0.03313708  -1.53139004  -1.18888242  -0.02622852   4.61653669  -2.60713682   0.00345102   0.00000113   0.00000000   7.20557775
0.00470000   0.03385707  -1.53053338  -1.18888242  -0.02679870   4.61653669  -2.60713682   0.00360267   0.00000123   0.00000000   7.20557775
0.00480000   0.03457703  -1.52967672  -1.18888242  -0.02736889   4.61653669  -2.60713682   0.00375758   0.00000134   0.00000000   7.20557775
0.00490000   0.03529696  -1.52882006  -1.18888242  -0.02793907   4.61653669  -2.60713682   0.00391576   0.00000145   0.00000000   7.20557775
0.00500000   0.03601687  -1.52796340  -1.18888242  -0.02850926   4.61653669  -2.60713682   0.00407719   0.00000157   0.00000000   7.20557775
0.00510000   0.03673676  -1.52710674  -1.18888242  -0.02907944   4.61653669  -2.60713682   0.00424188   0.00000170   0.00000000   7.20557775
0.00520000   0.03745661  -1.52625009  -1.18888242  -0.02964963   4.61653669  -2.60713682   0.00440983   0.00000184   0.00000000   7.20557775
0.00530000   0.03817644  -1.52539343  -1.18888242  -0.03021981   4.61653669  -2.60713682   0.00458105   0.00000199   0.00000000   7.20557775
0.00540000   0.03889624  -1.52453677  -1.18888242  -0.03079000   4.61653669  -2.60713682   0.00475551   0.00000214   0.00000000   7.20557775
0.00550000   0.03961602  -1.52368011  -1.18888242  -0.03136018   4.61653669  -2.60713682   0.00493324   0.00000230   0.00000000   7.20557775
0.00560000   0.04033576  -1.52282345  -1.18888242  -0.03193037   4.61653669  -2.60713682   0.00511423   0.00000247   0.00000000   7.20557775
0.00570000   0.04105547  -1.52196679  -1.18888242  -0.03250055   4.61653669  -2.60713682   0.00529847   0.00000266   0.00000000   7.20557775
0.00580000   0.04177516  -1.52111014  -1.18888242  -0.03307074   4.61653669  -2.60713682   0.00548598   0.00000285   0.00000000   7.20557775
0.00590000   0.04249481  -1.52025348  -1.18888242  -0.03364092   4.61653669  -2.60713682   0.00567674   0.00000305   0.00000000   7.20557775
0.00600000   0.04321443  -1.51939682  -1.18888242  -0.03421111   4.61653669  -2.60713682   0.00587076   0.00000326   0.00000000   7.20557775
0.00610000   0.04393402  -1.51854016  -1.18888242  -0.03478129   4.61653669  -2.60713682   0.00606804   0.00000348   0.00000000   7.20557775
0.00620000   0.04465358  -1.51768350  -1.18888242  -0.03535148   4.61653669  -2.60713682   0.00626857   0.00000372   0.00000000   7.20557775
0.00630000   0.04537311  -1.51682684  -1.18888242  -0.03592166   4.61653669  -2.60713682   0.00647237   0.00000396   0.00000000   7.20557775
0.00640000   0.04609260  -1.51597018  -1.18888242  -0.03649185   4.61653669  -2.60713682   0.00667942   0.00000422   0.00000000   7.20557775
0.00650000   0.04681206  -1.51511353  -1.18888242  -0.03706203   4.61653669  -2.60713682   0.00688973   0.00000449   0.00000000   7.20557775
0.00660000   0.04753148  -1.51425687  -1.18888242  -0.03763222   4.61653669  -2.60713682   0.00710329   0.00000477   0.00000000   7.20557775
0.00670000   0.04825087  -1.51340021  -1.18888242  -0.03820240   4.61653669  -2.60713682   0.00732011   0.00000507   0.00000000   7.20557775
0.00680000   0.04897022  -1.51254355  -1.18888242  -0.03877259   4.61653669  -2.60713682   0.00754019   0.00000538   0.00000000   7.20557775
0.00690000   0.04968954  -1.51168689  -1.18888242  -0.03934277   4.61653669  -2.60713682   0.00776353   0.00000570   0.00000000   7.20557775
0.00700000   0.05040882  -1.51083023  -1.18888242  -0.03991296   4.61653669  -2.60713682   0.00799012   0.00000604   0.00000000   7.20557775
0.00710000   0.05112806  -1.50997358  -1.18888242  -0.04048314   4.61653669  -2.60713682   0.00821997   0.00000639   0.00000000   7.20557775
0.00720000   0.05184727  -1.50911692  -1.18888242  -0.04105333   4.61653669  -2.60713682   0.00845308   0.00000676   0.00000000   7.20557775
0.00730000   0.05256644  -1.50826026  -1.18888242  -0.04162352   4.61653669  -2.60713682   0.00868944   0.00000714   0.00000000   7.20557775
0.00740000   0.05328557  -1.50740360  -1.18888242  -0.04219370   4.61653669  -2.60713682   0.00892905   0.00000754   0.00000000   7.20557775
0.00750000   0.05400466  -1.50654694  -1.18888242  -0.04276389   4.61653669  -2.60713682   0.00917193   0.00000795   0.00000000   7.20557775
0.00760000   0.05472371  -1.50569028  -1.18888242  -0.04333407   4.61653669  -2.60713682   0.00941806   0.00000839   0.00000000   7.20557775
0.00770000   0.05544272  -1.50483362  -1.18888242  -0.04390426   4.61653669  -2.60713682   0.00966744   0.00000884   0.00000000   7.20557775
0.00780000   0.05616169  -1.50397697  -1.18888242  -0.04447444   4.61653669  -2.60713682   0.00992008   0.00000930   0.00000000   7.20557775
