         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.18989969   0.00000000   3.94978162  -2.41589017   0.00000000   0.00000000   0.00000000   5.46097821
0.00010000   0.00054610  -1.57014653  -1.18989969  -0.00049137   3.94978162  -2.41589017   0.00000094   0.00000000   0.00000000   5.46097821
0.00020000   0.00109220  -1.56949672  -1.18989969  -0.00098273   3.94978162  -2.41589017   0.00000375   0.00000000   0.00000000   5.46097821
0.00030000   0.00163829  -1.56884692  -1.18989969  -0.00147410   3.94978162  -2.41589017   0.00000843   0.00000000   0.00000000   5.46097821
0.00040000   0.00218439  -1.56819712  -1.18989969  -0.00196546   3.94978162  -2.41589017   0.00001499   0.00000000   0.00000000   5.46097821
0.00050000   0.00273048  -1.56754732  -1.18989969  -0.00245683   3.94978162  -2.41589017   0.00002342   0.00000000   0.00000000   5.46097821
0.00060000   0.00327658  -1.56689752  -1.18989969  -0.00294819   3.94978162  -2.41589017   0.00003373   0.00000000   0.00000000   5.46097821
0.00070000   0.00382267  -1.56624772  -1.18989969  -0.00343956   3.94978162  -2.41589017   0.00004591   0.00000000   0.00000000   5.46097821
0.00080000   0.00436876  -1.56559791  -1.18989969  -0.00393093   3.94978162  -2.41589017   0.00005996   0.00000000   0.00000000   5.46097821
0.00090000   0.00491485  -1.56494811  -1.18989969  -0.00442229   3.94978162  -2.41589017   0.00007589   0.00000000   0.00000000   5.46097821
0.00100000   0.00546094  -1.56429831  -1.18989969  -0.00491366   3.94978162  -2.41589017   0.00009369   0.00000000   0.00000000   5.46097821
0.00110000   0.00600702  -1.56364851  -1.18989969  -0.00540502   3.94978162  -2.41589017   0.00011336   0.00000000   0.00000000   5.46097821
0.00120000   0.00655311  -1.56299871  -1.18989969  -0.00589639   3.94978162  -2.41589017   0.00013491   0.00000000   0.00000000   5.46097821
0.00130000   0.00709919  -1.56234891  -1.18989969  -0.00638776   3.94978162  -2.41589017   0.00015833   0.00000000   0.00000000   5.46097821
0.00140000   0.00764526  -1.56169910  -1.18989969  -0.00687912   3.94978162  -2.41589017   0.00018363   0.00000000   0.00000000   5.46097821
0.00150000   0.00819134  -1.56104930  -1.18989969  -0.00737049   3.94978162  -2.41589017   0.00021080   0.00000000   0.00000000   5.46097821
0.00160000   0.00873741  -1.56039950  -1.18989969  -0.00786185   3.94978162  -2.41589017   0.00023984   0.00000001   0.00000000   5.46097821
0.00170000   0.00928347  -1.55974970  -1.18989969  -0.00835322   3.94978162  -2.41589017   0.00027076   0.00000001   0.00000000   5.46097821
