         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.17352430  -0.00000000   3.74224768  -2.25407435   0.00000000   0.00000000   0.00000000   5.99326182
0.00010000   0.00059933  -1.57009300  -1.17352430  -0.00046393   3.74224768  -2.25407435   0.00000113   0.00000000   0.00000000   5.99326182
0.00020000   0.00119865  -1.56938968  -1.17352430  -0.00092786   3.74224768  -2.25407435   0.00000451   0.00000000   0.00000000   5.99326182
0.00030000   0.00179798  -1.56868636  -1.17352430  -0.00139179   3.74224768  -2.25407435   0.00001016   0.00000000   0.00000000   5.99326182
0.00040000   0.00239730  -1.56798303  -1.17352430  -0.00185572   3.74224768  -2.25407435   0.00001805   0.00000000   0.00000000   5.99326182
0.00050000   0.00299662  -1.56727971  -1.17352430  -0.00231965   3.74224768  -2.25407435   0.00002821   0.00000000   0.00000000   5.99326182
0.00060000   0.00359595  -1.56657638  -1.17352430  -0.00278358   3.74224768  -2.25407435   0.00004062   0.00000000   0.00000000   5.99326182
0.00070000   0.00419527  -1.56587306  -1.17352430  -0.00324751   3.74224768  -2.25407435   0.00005529   0.00000000   0.00000000   5.99326182
0.00080000   0.00479458  -1.56516974  -1.17352430  -0.00371145   3.74224768  -2.25407435   0.00007222   0.00000000   0.00000000   5.99326182
0.00090000   0.00539390  -1.56446641  -1.17352430  -0.00417538   3.74224768  -2.25407435   0.00009140   0.00000000   0.00000000   5.99326182
0.00100000   0.00599321  -1.56376309  -1.17352430  -0.00463931   3.74224768  -2.25407435   0.00011284   0.00000000   0.00000000   5.99326182
0.00110000   0.00659252  -1.56305976  -1.17352430  -0.00510324   3.74224768  -2.25407435   0.00013654   0.00000000   0.00000000   5.99326182
0.00120000   0.00719183  -1.56235644  -1.17352430  -0.00556717   3.74224768  -2.25407435   0.00016249   0.00000000   0.00000000   5.99326182
0.00130000   0.00779113  -1.56165312  -1.17352430  -0.00603110   3.74224768  -2.25407435   0.00019070   0.00000000   0.00000000   5.99326182
0.00140000   0.00839043  -1.56094979  -1.17352430  -0.00649503   3.74224768  -2.25407435   0.00022117   0.00000000   0.00000000   5.99326182
0.00150000   0.00898973  -1.56024647  -1.17352430  -0.00695896   3.74224768  -2.25407435   0.00025390   0.00000001   0.00000000   5.99326182
0.00160000   0.00958902  -1.55954315  -1.17352430  -0.00742289   3.74224768  -2.25407435   0.00028888   0.00000001   0.00000000   5.99326182
0.00170000   0.01018830  -1.55883982  -1.17352430  -0.00788682   3.74224768  -2.25407435   0.00032611   0.00000001   0.00000000   5.99326182
0.00180000   0.01078758  -1.55813650  -1.17352430  -0.00835075   3.74224768  -2.25407435   0.00036561   0.00000001   0.00000000   5.99326182
0.00190000   0.01138686  -1.55743317  -1.17352430  -0.00881468   3.74224768  -2.25407435   0.00040736   0.00000002   0.00000000   5.99326182
0.00200000   0.01198613  -1.55672985  -1.17352430  -0.00927861   3.74224768  -2.25407435   0.00045137   0.00000002   0.00000000   5.99326182
