         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.26835461   0.00000000   4.78370192  -2.74497169   0.00000000   0.00000000   0.00000000   5.12318574
0.00010000   0.00051232  -1.57014653  -1.26835461  -0.00055830   4.78370192  -2.74497169   0.00000082   0.00000000   0.00000000   5.12318574
0.00020000   0.00102464  -1.56949672  -1.26835461  -0.00111659   4.78370192  -2.74497169   0.00000330   0.00000000   0.00000000   5.12318574
0.00030000   0.00153695  -1.56884692  -1.26835461  -0.00167489   4.78370192  -2.74497169   0.00000742   0.00000000   0.00000000   5.12318574
0.00040000   0.00204927  -1.56819712  -1.26835461  -0.00223319   4.78370192  -2.74497169   0.00001319   0.00000000   0.00000000   5.12318574
0.00050000   0.00256159  -1.56754732  -1.26835461  -0.00279149   4.78370192  -2.74497169   0.00002061   0.00000000   0.00000000   5.12318574
0.00060000   0.00307390  -1.56689752  -1.26835461  -0.00334978   4.78370192  -2.74497169   0.00002968   0.00000000   0.00000000   5.12318574
0.00070000   0.00358622  -1.56624772  -1.26835461  -0.00390808   4.78370192  -2.74497169   0.00004040   0.00000000   0.00000000   5.12318574
0.00080000   0.00409853  -1.56559791  -1.26835461  -0.00446638   4.78370192  -2.74497169   0.00005277   0.00000000   0.00000000   5.12318574
0.00090000   0.00461084  -1.56494811  -1.26835461  -0.00502468   4.78370192  -2.74497169   0.00006679   0.00000000   0.00000000   5.12318574
0.00100000   0.00512315  -1.56429831  -1.26835461  -0.00558297   4.78370192  -2.74497169   0.00008246   0.00000000   0.00000000   5.12318574
0.00110000   0.00563546  -1.56364851  -1.26835461  -0.00614127   4.78370192  -2.74497169   0.00009977   0.00000000   0.00000000   5.12318574
0.00120000   0.00614776  -1.56299871  -1.26835461  -0.00669957   4.78370192  -2.74497169   0.00011874   0.00000000   0.00000000   5.12318574
0.00130000   0.00666006  -1.56234891  -1.26835461  -0.00725787   4.78370192  -2.74497169   0.00013935   0.00000000   0.00000000   5.12318574
0.00140000   0.00717236  -1.56169910  -1.26835461  -0.00781616   4.78370192  -2.74497169   0.00016162   0.00000000   0.00000000   5.12318574
0.00150000   0.00768466  -1.56104930  -1.26835461  -0.00837446   4.78370192  -2.74497169   0.00018553   0.00000000   0.00000000   5.12318574
0.00160000   0.00819695  -1.56039950  -1.26835461  -0.00893276   4.78370192  -2.74497169   0.00021109   0.00000000   0.00000000   5.12318574
0.00170000   0.00870924  -1.55974970  -1.26835461  -0.00949106   4.78370192  -2.74497169   0.00023830   0.00000001   0.00000000   5.12318574
0.00180000   0.00922152  -1.55909990  -1.26835461  -0.01004935   4.78370192  -2.74497169   0.00026716   0.00000001   0.00000000   5.12318574
0.00190000   0.00973381  -1.55845010  -1.26835461  -0.01060765   4.78370192  -2.74497169   0.00029767   0.00000001   0.00000000   5.12318574
0.00200000   0.01024608  -1.55780029  -1.26835461  -0.01116595   4.78370192  -2.74497169   0.00032983   0.00000001   0.00000000   5.12318574
0.00210000   0.01075836  -1.55715049  -1.26835461  -0.01172425   4.78370192  -2.74497169   0.00036363   0.00000001   0.00000000   5.12318574
0.00220000   0.01127062  -1.55650069  -1.26835461  -0.01228254   4.78370192  -2.74497169   0.00039909   0.00000002   0.00000000   5.12318574
0.00230000   0.01178289  -1.55585089  -1.26835461  -0.01284084   4.78370192  -2.74497169   0.00043619   0.00000002   0.00000000   5.12318574
0.00240000   0.01229515  -1.55520109  -1.26835461  -0.01339914   4.78370192  -2.74497169   0.00047495   0.00000002   0.00000000   5.12318574
0.00250000   0.01280740  -1.55455129  -1.26835461  -0.01395743   4.78370192  -2.74497169   0.00051535   0.00000003   0.00000000   5.12318574
0.00260000   0.01331965  -1.55390148  -1.26835461  -0.01451573   4.78370192  -2.74497169   0.00055740   0.00000003   0.00000000   5.12318574
0.00270000   0.01383189  -1.55325168  -1.26835461  -0.01507403   4.78370192  -2.74497169   0.00060110   0.00000004   0.00000000   5.12318574
0.00280000   0.01434413  -1.55260188  -1.26835461  -0.01563233   4.78370192  -2.74497169   0.00064645   0.00000004   0.00000000   5.12318574
0.00290000   0.01485636  -1.55195208  -1.26835461  -0.01619062   4.78370192  -2.74497169   0.00069345   0.00000005   0.00000000   5.12318574
0.00300000   0.01536858  -1.55130228  -1.26835461  -0.01674892   4.78370192  -2.74497169   0.00074209   0.00000006   0.00000000   5.12318574
0.00310000   0.01588080  -1.55065248  -1.26835461  -0.01730722   4.78370192  -2.74497169   0.00079239   0.00000006   0.00000000   5.12318574
0.00320000   0.01639301  -1.55000267  -1.26835461  -0.01786552   4.78370192  -2.74497169   0.00084433   0.00000007   0.00000000   5.12318574
0.00330000   0.01690522  -1.54935287  -1.26835461  -0.01842381   4.78370192  -2.74497169   0.00089793   0.00000008   0.00000000   5.12318574
0.00340000   0.01741741  -1.54870307  -1.26835461  -0.01898211   4.78370192  -2.74497169   0.00095317   0.00000009   0.00000000   5.12318574
0.00350000   0.01792960  -1.54805327  -1.26835461  -0.01954041   4.78370192  -2.74497169   0.00101006   0.00000010   0.00000000   5.12318574
0.00360000   0.01844179  -1.54740347  -1.26835461  -0.02009871   4.78370192  -2.74497169   0.00106860   0.00000012   0.00000000   5.12318574
0.00370000   0.01895396  -1.54675367  -1.26835461  -0.02065700   4.78370192  -2.74497169   0.00112879   0.00000013   0.00000000   5.12318574
0.00380000   0.01946613  -1.54610387  -1.26835461  -0.02121530   4.78370192  -2.74497169   0.00119063   0.00000014   0.00000000   5.12318574
0.00390000   0.01997829  -1.54545406  -1.26835461  -0.02177360   4.78370192  -2.74497169   0.00125411   0.00000016   0.00000000   5.12318574
0.00400000   0.02049044  -1.54480426  -1.26835461  -0.02233190   4.78370192  -2.74497169   0.00131925   0.00000018   0.00000000   5.12318574
0.00410000   0.02100258  -1.54415446  -1.26835461  -0.02289019   4.78370192  -2.74497169   0.00138603   0.00000019   0.00000000   5.12318574
0.00420000   0.02151471  -1.54350466  -1.26835461  -0.02344849   4.78370192  -2.74497169   0.00145446   0.00000021   0.00000000   5.12318574
0.00430000   0.02202683  -1.54285486  -1.26835461  -0.02400679   4.78370192  -2.74497169   0.00152454   0.00000023   0.00000000   5.12318574
0.00440000   0.02253895  -1.54220506  -1.26835461  -0.02456509   4.78370192  -2.74497169   0.00159627   0.00000026   0.00000000   5.12318574
0.00450000   0.02305105  -1.54155525  -1.26835461  -0.02512338   4.78370192  -2.74497169   0.00166965   0.00000028   0.00000000   5.12318574
0.00460000   0.02356315  -1.54090545  -1.26835461  -0.02568168   4.78370192  -2.74497169   0.00174467   0.00000031   0.00000000   5.12318574
0.00470000   0.02407523  -1.54025565  -1.26835461  -0.02623998   4.78370192  -2.74497169   0.00182134   0.00000033   0.00000000   5.12318574
0.00480000   0.02458730  -1.53960585  -1.26835461  -0.02679827   4.78370192  -2.74497169   0.00189967   0.00000036   0.00000000   5.12318574
0.00490000   0.02509937  -1.53895605  -1.26835461  -0.02735657   4.78370192  -2.74497169   0.00197964   0.00000040   0.00000000   5.12318574
0.00500000   0.02561142  -1.53830625  -1.26835461  -0.02791487   4.78370192  -2.74497169   0.00206126   0.00000043   0.00000000   5.12318574
0.00510000   0.02612346  -1.53765644  -1.26835461  -0.02847317   4.78370192  -2.74497169   0.00214452   0.00000046   0.00000000   5.12318574
0.00520000   0.02663550  -1.53700664  -1.26835461  -0.02903146   4.78370192  -2.74497169   0.00222944   0.00000050   0.00000000   5.12318574
0.00530000   0.02714752  -1.53635684  -1.26835461  -0.02958976   4.78370192  -2.74497169   0.00231600   0.00000054   0.00000000   5.12318574
0.00540000   0.02765953  -1.53570704  -1.26835461  -0.03014806   4.78370192  -2.74497169   0.00240421   0.00000058   0.00000000   5.12318574
0.00550000   0.02817152  -1.53505724  -1.26835461  -0.03070636   4.78370192  -2.74497169   0.00249407   0.00000063   0.00000000   5.12318574
0.00560000   0.02868351  -1.53440744  -1.26835461  -0.03126465   4.78370192  -2.74497169   0.00258558   0.00000067   0.00000000   5.12318574
0.00570000   0.02919548  -1.53375763  -1.26835461  -0.03182295   4.78370192  -2.74497169   0.00267874   0.00000072   0.00000000   5.12318574
0.00580000   0.02970744  -1.53310783  -1.26835461  -0.03238125   4.78370192  -2.74497169   0.00277354   0.00000078   0.00000000   5.12318574
0.00590000   0.03021939  -1.53245803  -1.26835461  -0.03293955   4.78370192  -2.74497169   0.00286999   0.00000083   0.00000000   5.12318574
0.00600000   0.03073133  -1.53180823  -1.26835461  -0.03349784   4.78370192  -2.74497169   0.00296809   0.00000089   0.00000000   5.12318574
0.00610000   0.03124325  -1.53115843  -1.26835461  -0.03405614   4.78370192  -2.74497169   0.00306784   0.00000095   0.00000000   5.12318574
0.00620000   0.03175516  -1.53050863  -1.26835461  -0.03461444   4.78370192  -2.74497169   0.00316924   0.00000101   0.00000000   5.12318574
0.00630000   0.03226706  -1.52985882  -1.26835461  -0.03517274   4.78370192  -2.74497169   0.00327228   0.00000108   0.00000000   5.12318574
0.00640000   0.03277894  -1.52920902  -1.26835461  -0.03573103   4.78370192  -2.74497169   0.00337697   0.00000115   0.00000000   5.12318574
0.00650000   0.03329081  -1.52855922  -1.26835461  -0.03628933   4.78370192  -2.74497169   0.00348331   0.00000122   0.00000000   5.12318574
0.00660000   0.03380266  -1.52790942  -1.26835461  -0.03684763   4.78370192  -2.74497169   0.00359130   0.00000130   0.00000000   5.12318574
0.00670000   0.03431450  -1.52725962  -1.26835461  -0.03740593   4.78370192  -2.74497169   0.00370093   0.00000138   0.00000000   5.12318574
0.00680000   0.03482633  -1.52660982  -1.26835461  -0.03796422   4.78370192  -2.74497169   0.00381221   0.00000147   0.00000000   5.12318574
0.00690000   0.03533814  -1.52596001  -1.26835461  -0.03852252   4.78370192  -2.74497169   0.00392514   0.00000155   0.00000000   5.12318574
0.00700000   0.03584993  -1.52531021  -1.26835461  -0.03908082   4.78370192  -2.74497169   0.00403972   0.00000165   0.00000000   5.12318574
0.00710000   0.03636172  -1.52466041  -1.26835461  -0.03963911   4.78370192  -2.74497169   0.00415594   0.00000174   0.00000000   5.12318574
0.00720000   0.03687348  -1.52401061  -1.26835461  -0.04019741   4.78370192  -2.74497169   0.00427382   0.00000184   0.00000000   5.12318574
0.00730000   0.03738523  -1.52336081  -1.26835461  -0.04075571   4.78370192  -2.74497169   0.00439334   0.00000195   0.00000000   5.12318574
0.00740000   0.03789697  -1.52271101  -1.26835461  -0.04131401   4.78370192  -2.74497169   0.00451450   0.00000206   0.00000000   5.12318574
0.00750000   0.03840868  -1.52206121  -1.26835461  -0.04187230   4.78370192  -2.74497169   0.00463732   0.00000217   0.00000000   5.12318574
0.00760000   0.03892039  -1.52141140  -1.26835461  -0.04243060   4.78370192  -2.74497169   0.00476178   0.00000229   0.00000000   5.12318574
0.00770000   0.03943207  -1.52076160  -1.26835461  -0.04298890   4.78370192  -2.74497169   0.00488788   0.00000241   0.00000000   5.12318574
0.00780000   0.03994374  -1.52011180  -1.26835461  -0.04354720   4.78370192  -2.74497169   0.00501564   0.00000254   0.00000000   5.12318574
0.00790000   0.04045539  -1.51946200  -1.26835461  -0.04410549   4.78370192  -2.74497169   0.00514504   0.00000267   0.00000000   5.12318574
0.00800000   0.04096703  -1.51881220  -1.26835461  -0.04466379   4.78370192  -2.74497169   0.00527609   0.00000281   0.00000000   5.12318574
0.00810000   0.04147865  -1.51816240  -1.26835461  -0.04522209   4.78370192  -2.74497169   0.00540879   0.00000295   0.00000000   5.12318574
0.00820000   0.04199025  -1.51751259  -1.26835461  -0.04578039   4.78370192  -2.74497169   0.00554313   0.00000310   0.00000000   5.12318574
0.00830000   0.04250183  -1.51686279  -1.26835461  -0.04633868   4.78370192  -2.74497169   0.00567912   0.00000325   0.00000000   5.12318574
0.00840000   0.04301339  -1.51621299  -1.26835461  -0.04689698   4.78370192  -2.74497169   0.00581676   0.00000341   0.00000000   5.12318574
0.00850000   0.04352494  -1.51556319  -1.26835461  -0.04745528   4.78370192  -2.74497169   0.00595604   0.00000358   0.00000000   5.12318574
0.00860000   0.04403647  -1.51491339  -1.26835461  -0.04801358   4.78370192  -2.74497169   0.00609697   0.00000375   0.00000000   5.12318574
0.00870000   0.04454798  -1.51426359  -1.26835461  -0.04857187   4.78370192  -2.74497169   0.00623954   0.00000393   0.00000000   5.12318574
0.00880000   0.04505947  -1.51361378  -1.26835461  -0.04913017   4.78370192  -2.74497169   0.00638377   0.00000411   0.00000000   5.12318574
0.00890000   0.04557094  -1.51296398  -1.26835461  -0.04968847   4.78370192  -2.74497169   0.00652964   0.00000430   0.00000000   5.12318574
0.00900000   0.04608239  -1.51231418  -1.26835461  -0.05024677   4.78370192  -2.74497169   0.00667715   0.00000450   0.00000000   5.12318574
0.00910000   0.04659383  -1.51166438  -1.26835461  -0.05080506   4.78370192  -2.74497169   0.00682631   0.00000470   0.00000000   5.12318574
0.00920000   0.04710524  -1.51101458  -1.26835461  -0.05136336   4.78370192  -2.74497169   0.00697712   0.00000491   0.00000000   5.12318574
