         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.22454709  -0.00000000   4.25189709  -2.45434182   0.00000000   0.00000000   0.00000000   5.74354257
0.00010000   0.00057435  -1.57009300  -1.22454709  -0.00050515   4.25189709  -2.45434182   0.00000104   0.00000000   0.00000000   5.74354257
0.00020000   0.00114871  -1.56938968  -1.22454709  -0.00101030   4.25189709  -2.45434182   0.00000415   0.00000000   0.00000000   5.74354257
0.00030000   0.00172306  -1.56868636  -1.22454709  -0.00151545   4.25189709  -2.45434182   0.00000933   0.00000000   0.00000000   5.74354257
0.00040000   0.00229741  -1.56798303  -1.22454709  -0.00202060   4.25189709  -2.45434182   0.00001658   0.00000000   0.00000000   5.74354257
0.00050000   0.00287177  -1.56727971  -1.22454709  -0.00252575   4.25189709  -2.45434182   0.00002591   0.00000000   0.00000000   5.74354257
0.00060000   0.00344612  -1.56657638  -1.22454709  -0.00303090   4.25189709  -2.45434182   0.00003731   0.00000000   0.00000000   5.74354257
0.00070000   0.00402046  -1.56587306  -1.22454709  -0.00353605   4.25189709  -2.45434182   0.00005078   0.00000000   0.00000000   5.74354257
0.00080000   0.00459481  -1.56516974  -1.22454709  -0.00404120   4.25189709  -2.45434182   0.00006633   0.00000000   0.00000000   5.74354257
0.00090000   0.00516915  -1.56446641  -1.22454709  -0.00454635   4.25189709  -2.45434182   0.00008394   0.00000000   0.00000000   5.74354257
0.00100000   0.00574350  -1.56376309  -1.22454709  -0.00505150   4.25189709  -2.45434182   0.00010364   0.00000000   0.00000000   5.74354257
0.00110000   0.00631783  -1.56305976  -1.22454709  -0.00555664   4.25189709  -2.45434182   0.00012540   0.00000000   0.00000000   5.74354257
0.00120000   0.00689217  -1.56235644  -1.22454709  -0.00606179   4.25189709  -2.45434182   0.00014923   0.00000000   0.00000000   5.74354257
0.00130000   0.00746650  -1.56165312  -1.22454709  -0.00656694   4.25189709  -2.45434182   0.00017514   0.00000000   0.00000000   5.74354257
