         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.21495021   0.00000000   4.20453015  -2.51868261   0.00000000   0.00000000   0.00000000   5.34838072
0.00010000   0.00053484  -1.57014653  -1.21495021  -0.00051227   4.20453015  -2.51868261   0.00000090   0.00000000   0.00000000   5.34838072
0.00020000   0.00106968  -1.56949672  -1.21495021  -0.00102455   4.20453015  -2.51868261   0.00000359   0.00000000   0.00000000   5.34838072
0.00030000   0.00160451  -1.56884692  -1.21495021  -0.00153682   4.20453015  -2.51868261   0.00000809   0.00000000   0.00000000   5.34838072
0.00040000   0.00213935  -1.56819712  -1.21495021  -0.00204909   4.20453015  -2.51868261   0.00001438   0.00000000   0.00000000   5.34838072
0.00050000   0.00267419  -1.56754732  -1.21495021  -0.00256136   4.20453015  -2.51868261   0.00002247   0.00000000   0.00000000   5.34838072
0.00060000   0.00320902  -1.56689752  -1.21495021  -0.00307364   4.20453015  -2.51868261   0.00003235   0.00000000   0.00000000   5.34838072
0.00070000   0.00374385  -1.56624772  -1.21495021  -0.00358591   4.20453015  -2.51868261   0.00004403   0.00000000   0.00000000   5.34838072
0.00080000   0.00427869  -1.56559791  -1.21495021  -0.00409818   4.20453015  -2.51868261   0.00005751   0.00000000   0.00000000   5.34838072
0.00090000   0.00481352  -1.56494811  -1.21495021  -0.00461045   4.20453015  -2.51868261   0.00007279   0.00000000   0.00000000   5.34838072
0.00100000   0.00534834  -1.56429831  -1.21495021  -0.00512273   4.20453015  -2.51868261   0.00008987   0.00000000   0.00000000   5.34838072
0.00110000   0.00588317  -1.56364851  -1.21495021  -0.00563500   4.20453015  -2.51868261   0.00010874   0.00000000   0.00000000   5.34838072
0.00120000   0.00641799  -1.56299871  -1.21495021  -0.00614727   4.20453015  -2.51868261   0.00012941   0.00000000   0.00000000   5.34838072
0.00130000   0.00695281  -1.56234891  -1.21495021  -0.00665954   4.20453015  -2.51868261   0.00015187   0.00000000   0.00000000   5.34838072
0.00140000   0.00748763  -1.56169910  -1.21495021  -0.00717182   4.20453015  -2.51868261   0.00017614   0.00000000   0.00000000   5.34838072
0.00150000   0.00802244  -1.56104930  -1.21495021  -0.00768409   4.20453015  -2.51868261   0.00020220   0.00000000   0.00000000   5.34838072
0.00160000   0.00855725  -1.56039950  -1.21495021  -0.00819636   4.20453015  -2.51868261   0.00023005   0.00000001   0.00000000   5.34838072
0.00170000   0.00909206  -1.55974970  -1.21495021  -0.00870864   4.20453015  -2.51868261   0.00025971   0.00000001   0.00000000   5.34838072
0.00180000   0.00962687  -1.55909990  -1.21495021  -0.00922091   4.20453015  -2.51868261   0.00029116   0.00000001   0.00000000   5.34838072
0.00190000   0.01016167  -1.55845010  -1.21495021  -0.00973318   4.20453015  -2.51868261   0.00032441   0.00000001   0.00000000   5.34838072
0.00200000   0.01069646  -1.55780029  -1.21495021  -0.01024545   4.20453015  -2.51868261   0.00035946   0.00000001   0.00000000   5.34838072
0.00210000   0.01123125  -1.55715049  -1.21495021  -0.01075773   4.20453015  -2.51868261   0.00039630   0.00000002   0.00000000   5.34838072
0.00220000   0.01176604  -1.55650069  -1.21495021  -0.01127000   4.20453015  -2.51868261   0.00043494   0.00000002   0.00000000   5.34838072
0.00230000   0.01230082  -1.55585089  -1.21495021  -0.01178227   4.20453015  -2.51868261   0.00047538   0.00000002   0.00000000   5.34838072
0.00240000   0.01283559  -1.55520109  -1.21495021  -0.01229454   4.20453015  -2.51868261   0.00051762   0.00000003   0.00000000   5.34838072
0.00250000   0.01337036  -1.55455129  -1.21495021  -0.01280682   4.20453015  -2.51868261   0.00056165   0.00000003   0.00000000   5.34838072
0.00260000   0.01390513  -1.55390148  -1.21495021  -0.01331909   4.20453015  -2.51868261   0.00060748   0.00000004   0.00000000   5.34838072
0.00270000   0.01443989  -1.55325168  -1.21495021  -0.01383136   4.20453015  -2.51868261   0.00065510   0.00000004   0.00000000   5.34838072
0.00280000   0.01497464  -1.55260188  -1.21495021  -0.01434363   4.20453015  -2.51868261   0.00070453   0.00000005   0.00000000   5.34838072
0.00290000   0.01550939  -1.55195208  -1.21495021  -0.01485591   4.20453015  -2.51868261   0.00075575   0.00000006   0.00000000   5.34838072
