         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.23700492  -0.00000000   4.71650114  -2.59868604   0.00000000   0.00000000   0.00000000   6.16178788
0.00010000   0.00061618  -1.57003411  -1.23700492  -0.00052766   4.71650114  -2.59868604   0.00000119   0.00000000   0.00000000   6.16178788
0.00020000   0.00123236  -1.56927189  -1.23700492  -0.00105531   4.71650114  -2.59868604   0.00000477   0.00000000   0.00000000   6.16178788
0.00030000   0.00184853  -1.56850968  -1.23700492  -0.00158297   4.71650114  -2.59868604   0.00001074   0.00000000   0.00000000   6.16178788
0.00040000   0.00246471  -1.56774746  -1.23700492  -0.00211063   4.71650114  -2.59868604   0.00001908   0.00000000   0.00000000   6.16178788
0.00050000   0.00308089  -1.56698525  -1.23700492  -0.00263828   4.71650114  -2.59868604   0.00002982   0.00000000   0.00000000   6.16178788
0.00060000   0.00369706  -1.56622303  -1.23700492  -0.00316594   4.71650114  -2.59868604   0.00004294   0.00000000   0.00000000   6.16178788
0.00070000   0.00431323  -1.56546081  -1.23700492  -0.00369360   4.71650114  -2.59868604   0.00005845   0.00000000   0.00000000   6.16178788
0.00080000   0.00492940  -1.56469860  -1.23700492  -0.00422125   4.71650114  -2.59868604   0.00007634   0.00000000   0.00000000   6.16178788
0.00090000   0.00554557  -1.56393638  -1.23700492  -0.00474891   4.71650114  -2.59868604   0.00009662   0.00000000   0.00000000   6.16178788
0.00100000   0.00616173  -1.56317416  -1.23700492  -0.00527657   4.71650114  -2.59868604   0.00011928   0.00000000   0.00000000   6.16178788
0.00110000   0.00677789  -1.56241195  -1.23700492  -0.00580422   4.71650114  -2.59868604   0.00014433   0.00000000   0.00000000   6.16178788
0.00120000   0.00739404  -1.56164973  -1.23700492  -0.00633188   4.71650114  -2.59868604   0.00017176   0.00000000   0.00000000   6.16178788
0.00130000   0.00801019  -1.56088752  -1.23700492  -0.00685954   4.71650114  -2.59868604   0.00020158   0.00000000   0.00000000   6.16178788
0.00140000   0.00862634  -1.56012530  -1.23700492  -0.00738719   4.71650114  -2.59868604   0.00023378   0.00000001   0.00000000   6.16178788
0.00150000   0.00924248  -1.55936308  -1.23700492  -0.00791485   4.71650114  -2.59868604   0.00026837   0.00000001   0.00000000   6.16178788
0.00160000   0.00985862  -1.55860087  -1.23700492  -0.00844251   4.71650114  -2.59868604   0.00030535   0.00000001   0.00000000   6.16178788
0.00170000   0.01047475  -1.55783865  -1.23700492  -0.00897016   4.71650114  -2.59868604   0.00034471   0.00000001   0.00000000   6.16178788
0.00180000   0.01109087  -1.55707644  -1.23700492  -0.00949782   4.71650114  -2.59868604   0.00038646   0.00000001   0.00000000   6.16178788
0.00190000   0.01170699  -1.55631422  -1.23700492  -0.01002548   4.71650114  -2.59868604   0.00043059   0.00000002   0.00000000   6.16178788
0.00200000   0.01232310  -1.55555200  -1.23700492  -0.01055313   4.71650114  -2.59868604   0.00047711   0.00000002   0.00000000   6.16178788
0.00210000   0.01293920  -1.55478979  -1.23700492  -0.01108079   4.71650114  -2.59868604   0.00052601   0.00000003   0.00000000   6.16178788
0.00220000   0.01355530  -1.55402757  -1.23700492  -0.01160845   4.71650114  -2.59868604   0.00057730   0.00000003   0.00000000   6.16178788
0.00230000   0.01417139  -1.55326535  -1.23700492  -0.01213610   4.71650114  -2.59868604   0.00063097   0.00000004   0.00000000   6.16178788
0.00240000   0.01478747  -1.55250314  -1.23700492  -0.01266376   4.71650114  -2.59868604   0.00068703   0.00000005   0.00000000   6.16178788
0.00250000   0.01540354  -1.55174092  -1.23700492  -0.01319141   4.71650114  -2.59868604   0.00074547   0.00000005   0.00000000   6.16178788
0.00260000   0.01601960  -1.55097871  -1.23700492  -0.01371907   4.71650114  -2.59868604   0.00080630   0.00000006   0.00000000   6.16178788
0.00270000   0.01663565  -1.55021649  -1.23700492  -0.01424673   4.71650114  -2.59868604   0.00086951   0.00000007   0.00000000   6.16178788
0.00280000   0.01725170  -1.54945427  -1.23700492  -0.01477438   4.71650114  -2.59868604   0.00093511   0.00000009   0.00000000   6.16178788
0.00290000   0.01786773  -1.54869206  -1.23700492  -0.01530204   4.71650114  -2.59868604   0.00100309   0.00000010   0.00000000   6.16178788
0.00300000   0.01848375  -1.54792984  -1.23700492  -0.01582970   4.71650114  -2.59868604   0.00107346   0.00000011   0.00000000   6.16178788
0.00310000   0.01909977  -1.54716762  -1.23700492  -0.01635735   4.71650114  -2.59868604   0.00114622   0.00000013   0.00000000   6.16178788
0.00320000   0.01971577  -1.54640541  -1.23700492  -0.01688501   4.71650114  -2.59868604   0.00122135   0.00000015   0.00000000   6.16178788
0.00330000   0.02033176  -1.54564319  -1.23700492  -0.01741267   4.71650114  -2.59868604   0.00129888   0.00000017   0.00000000   6.16178788
0.00340000   0.02094773  -1.54488098  -1.23700492  -0.01794032   4.71650114  -2.59868604   0.00137879   0.00000019   0.00000000   6.16178788
0.00350000   0.02156370  -1.54411876  -1.23700492  -0.01846798   4.71650114  -2.59868604   0.00146108   0.00000021   0.00000000   6.16178788
0.00360000   0.02217965  -1.54335654  -1.23700492  -0.01899564   4.71650114  -2.59868604   0.00154576   0.00000024   0.00000000   6.16178788
0.00370000   0.02279559  -1.54259433  -1.23700492  -0.01952329   4.71650114  -2.59868604   0.00163282   0.00000026   0.00000000   6.16178788
0.00380000   0.02341152  -1.54183211  -1.23700492  -0.02005095   4.71650114  -2.59868604   0.00172227   0.00000029   0.00000000   6.16178788
0.00390000   0.02402743  -1.54106990  -1.23700492  -0.02057861   4.71650114  -2.59868604   0.00181410   0.00000032   0.00000000   6.16178788
0.00400000   0.02464333  -1.54030768  -1.23700492  -0.02110626   4.71650114  -2.59868604   0.00190831   0.00000036   0.00000000   6.16178788
0.00410000   0.02525922  -1.53954546  -1.23700492  -0.02163392   4.71650114  -2.59868604   0.00200491   0.00000040   0.00000000   6.16178788
0.00420000   0.02587509  -1.53878325  -1.23700492  -0.02216158   4.71650114  -2.59868604   0.00210390   0.00000044   0.00000000   6.16178788
0.00430000   0.02649094  -1.53802103  -1.23700492  -0.02268923   4.71650114  -2.59868604   0.00220527   0.00000048   0.00000000   6.16178788
0.00440000   0.02710678  -1.53725881  -1.23700492  -0.02321689   4.71650114  -2.59868604   0.00230902   0.00000053   0.00000000   6.16178788
0.00450000   0.02772261  -1.53649660  -1.23700492  -0.02374455   4.71650114  -2.59868604   0.00241516   0.00000057   0.00000000   6.16178788
0.00460000   0.02833842  -1.53573438  -1.23700492  -0.02427220   4.71650114  -2.59868604   0.00252368   0.00000063   0.00000000   6.16178788
0.00470000   0.02895421  -1.53497217  -1.23700492  -0.02479986   4.71650114  -2.59868604   0.00263459   0.00000068   0.00000000   6.16178788
0.00480000   0.02956998  -1.53420995  -1.23700492  -0.02532752   4.71650114  -2.59868604   0.00274788   0.00000074   0.00000000   6.16178788
0.00490000   0.03018574  -1.53344773  -1.23700492  -0.02585517   4.71650114  -2.59868604   0.00286355   0.00000081   0.00000000   6.16178788
0.00500000   0.03080148  -1.53268552  -1.23700492  -0.02638283   4.71650114  -2.59868604   0.00298161   0.00000088   0.00000000   6.16178788
0.00510000   0.03141720  -1.53192330  -1.23700492  -0.02691049   4.71650114  -2.59868604   0.00310205   0.00000095   0.00000000   6.16178788
0.00520000   0.03203291  -1.53116108  -1.23700492  -0.02743814   4.71650114  -2.59868604   0.00322488   0.00000102   0.00000000   6.16178788
0.00530000   0.03264859  -1.53039887  -1.23700492  -0.02796580   4.71650114  -2.59868604   0.00335009   0.00000110   0.00000000   6.16178788
0.00540000   0.03326426  -1.52963665  -1.23700492  -0.02849346   4.71650114  -2.59868604   0.00347768   0.00000119   0.00000000   6.16178788
0.00550000   0.03387991  -1.52887444  -1.23700492  -0.02902111   4.71650114  -2.59868604   0.00360766   0.00000128   0.00000000   6.16178788
0.00560000   0.03449554  -1.52811222  -1.23700492  -0.02954877   4.71650114  -2.59868604   0.00374002   0.00000138   0.00000000   6.16178788
0.00570000   0.03511114  -1.52735000  -1.23700492  -0.03007643   4.71650114  -2.59868604   0.00387476   0.00000148   0.00000000   6.16178788
0.00580000   0.03572673  -1.52658779  -1.23700492  -0.03060408   4.71650114  -2.59868604   0.00401189   0.00000158   0.00000000   6.16178788
0.00590000   0.03634230  -1.52582557  -1.23700492  -0.03113174   4.71650114  -2.59868604   0.00415140   0.00000170   0.00000000   6.16178788
0.00600000   0.03695784  -1.52506336  -1.23700492  -0.03165940   4.71650114  -2.59868604   0.00429329   0.00000181   0.00000000   6.16178788
0.00610000   0.03757336  -1.52430114  -1.23700492  -0.03218705   4.71650114  -2.59868604   0.00443757   0.00000194   0.00000000   6.16178788
0.00620000   0.03818887  -1.52353892  -1.23700492  -0.03271471   4.71650114  -2.59868604   0.00458422   0.00000207   0.00000000   6.16178788
0.00630000   0.03880435  -1.52277671  -1.23700492  -0.03324237   4.71650114  -2.59868604   0.00473327   0.00000221   0.00000000   6.16178788
0.00640000   0.03941980  -1.52201449  -1.23700492  -0.03377002   4.71650114  -2.59868604   0.00488469   0.00000235   0.00000000   6.16178788
0.00650000   0.04003524  -1.52125227  -1.23700492  -0.03429768   4.71650114  -2.59868604   0.00503850   0.00000250   0.00000000   6.16178788
0.00660000   0.04065065  -1.52049006  -1.23700492  -0.03482534   4.71650114  -2.59868604   0.00519469   0.00000266   0.00000000   6.16178788
0.00670000   0.04126604  -1.51972784  -1.23700492  -0.03535299   4.71650114  -2.59868604   0.00535326   0.00000282   0.00000000   6.16178788
0.00680000   0.04188140  -1.51896563  -1.23700492  -0.03588065   4.71650114  -2.59868604   0.00551422   0.00000299   0.00000000   6.16178788
0.00690000   0.04249674  -1.51820341  -1.23700492  -0.03640831   4.71650114  -2.59868604   0.00567756   0.00000317   0.00000000   6.16178788
0.00700000   0.04311205  -1.51744119  -1.23700492  -0.03693596   4.71650114  -2.59868604   0.00584328   0.00000336   0.00000000   6.16178788
0.00710000   0.04372734  -1.51667898  -1.23700492  -0.03746362   4.71650114  -2.59868604   0.00601138   0.00000356   0.00000000   6.16178788
0.00720000   0.04434261  -1.51591676  -1.23700492  -0.03799127   4.71650114  -2.59868604   0.00618186   0.00000376   0.00000000   6.16178788
0.00730000   0.04495784  -1.51515454  -1.23700492  -0.03851893   4.71650114  -2.59868604   0.00635473   0.00000397   0.00000000   6.16178788
0.00740000   0.04557306  -1.51439233  -1.23700492  -0.03904659   4.71650114  -2.59868604   0.00652998   0.00000420   0.00000000   6.16178788
0.00750000   0.04618824  -1.51363011  -1.23700492  -0.03957424   4.71650114  -2.59868604   0.00670761   0.00000443   0.00000000   6.16178788
0.00760000   0.04680340  -1.51286790  -1.23700492  -0.04010190   4.71650114  -2.59868604   0.00688762   0.00000467   0.00000000   6.16178788
0.00770000   0.04741853  -1.51210568  -1.23700492  -0.04062956   4.71650114  -2.59868604   0.00707001   0.00000492   0.00000000   6.16178788
0.00780000   0.04803364  -1.51134346  -1.23700492  -0.04115721   4.71650114  -2.59868604   0.00725479   0.00000518   0.00000000   6.16178788
0.00790000   0.04864871  -1.51058125  -1.23700492  -0.04168487   4.71650114  -2.59868604   0.00744194   0.00000545   0.00000000   6.16178788
0.00800000   0.04926376  -1.50981903  -1.23700492  -0.04221253   4.71650114  -2.59868604   0.00763148   0.00000573   0.00000000   6.16178788
0.00810000   0.04987878  -1.50905682  -1.23700492  -0.04274018   4.71650114  -2.59868604   0.00782340   0.00000602   0.00000000   6.16178788
0.00820000   0.05049377  -1.50829460  -1.23700492  -0.04326784   4.71650114  -2.59868604   0.00801770   0.00000632   0.00000000   6.16178788
0.00830000   0.05110873  -1.50753238  -1.23700492  -0.04379550   4.71650114  -2.59868604   0.00821438   0.00000664   0.00000000   6.16178788
0.00840000   0.05172366  -1.50677017  -1.23700492  -0.04432315   4.71650114  -2.59868604   0.00841344   0.00000696   0.00000000   6.16178788
0.00850000   0.05233856  -1.50600795  -1.23700492  -0.04485081   4.71650114  -2.59868604   0.00861488   0.00000730   0.00000000   6.16178788
0.00860000   0.05295343  -1.50524573  -1.23700492  -0.04537847   4.71650114  -2.59868604   0.00881870   0.00000765   0.00000000   6.16178788
0.00870000   0.05356827  -1.50448352  -1.23700492  -0.04590612   4.71650114  -2.59868604   0.00902491   0.00000801   0.00000000   6.16178788
0.00880000   0.05418308  -1.50372130  -1.23700492  -0.04643378   4.71650114  -2.59868604   0.00923349   0.00000839   0.00000000   6.16178788
0.00890000   0.05479786  -1.50295909  -1.23700492  -0.04696144   4.71650114  -2.59868604   0.00944445   0.00000877   0.00000000   6.16178788
0.00900000   0.05541261  -1.50219687  -1.23700492  -0.04748909   4.71650114  -2.59868604   0.00965780   0.00000918   0.00000000   6.16178788
0.00910000   0.05602732  -1.50143465  -1.23700492  -0.04801675   4.71650114  -2.59868604   0.00987352   0.00000959   0.00000000   6.16178788
0.00920000   0.05664200  -1.50067244  -1.23700492  -0.04854441   4.71650114  -2.59868604   0.01009162   0.00001002   0.00000000   6.16178788
0.00930000   0.05725665  -1.49991022  -1.23700492  -0.04907206   4.71650114  -2.59868604   0.01031211   0.00001046   0.00000000   6.16178788
0.00940000   0.05787126  -1.49914800  -1.23700492  -0.04959972   4.71650114  -2.59868604   0.01053497   0.00001092   0.00000000   6.16178788
0.00950000   0.05848584  -1.49838579  -1.23700492  -0.05012738   4.71650114  -2.59868604   0.01076021   0.00001139   0.00000000   6.16178788
0.00960000   0.05910039  -1.49762357  -1.23700492  -0.05065503   4.71650114  -2.59868604   0.01098783   0.00001188   0.00000000   6.16178788
0.00970000   0.05971490  -1.49686136  -1.23700492  -0.05118269   4.71650114  -2.59868604   0.01121783   0.00001238   0.00000000   6.16178788
0.00980000   0.06032938  -1.49609914  -1.23700492  -0.05171035   4.71650114  -2.59868604   0.01145021   0.00001290   0.00000000   6.16178788
0.00990000   0.06094382  -1.49533692  -1.23700492  -0.05223800   4.71650114  -2.59868604   0.01168497   0.00001343   0.00000000   6.16178788
0.01000000   0.06155823  -1.49457471  -1.23700492  -0.05276566   4.71650114  -2.59868604   0.01192211   0.00001398   0.00000000   6.16178788
0.01010000   0.06217260  -1.49381250  -1.23697240  -0.05329432   4.71650114  -2.59868604   0.01216162   0.00001455   0.00000000   6.16178788
0.01020000   0.06278694  -1.49305032  -1.23693987  -0.05382293   4.71650114  -2.59868604   0.01240352   0.00001513   0.00000000   6.16178788
0.01030000   0.06340124  -1.49228815  -1.23690733  -0.05435151   4.71650114  -2.59868604   0.01264779   0.00001573   0.00000000   6.16178788
0.01040000   0.06401550  -1.49152600  -1.23687475  -0.05488004   4.71650114  -2.59868604   0.01289444   0.00001635   0.00000000   6.16178788
