         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.37013498   0.00000000   8.83254330  -4.55351310   0.00000000   0.00000000   0.00000000   3.73328934
0.00010000   0.00037333  -1.57028482  -1.37013498  -0.00068045   8.83254330  -4.55351310   0.00000044   0.00000000   0.00000000   3.73328934
0.00020000   0.00074666  -1.56977330  -1.37013498  -0.00136090   8.83254330  -4.55351310   0.00000175   0.00000000   0.00000000   3.73328934
0.00030000   0.00111999  -1.56926179  -1.37013498  -0.00204135   8.83254330  -4.55351310   0.00000394   0.00000000   0.00000000   3.73328934
0.00040000   0.00149331  -1.56875028  -1.37013498  -0.00272180   8.83254330  -4.55351310   0.00000701   0.00000000   0.00000000   3.73328934
0.00050000   0.00186664  -1.56823877  -1.37013498  -0.00340225   8.83254330  -4.55351310   0.00001095   0.00000000   0.00000000   3.73328934
0.00060000   0.00223997  -1.56772726  -1.37013498  -0.00408270   8.83254330  -4.55351310   0.00001576   0.00000000   0.00000000   3.73328934
0.00070000   0.00261330  -1.56721575  -1.37013498  -0.00476315   8.83254330  -4.55351310   0.00002146   0.00000000   0.00000000   3.73328934
0.00080000   0.00298662  -1.56670424  -1.37013498  -0.00544360   8.83254330  -4.55351310   0.00002802   0.00000000   0.00000000   3.73328934
0.00090000   0.00335995  -1.56619273  -1.37013498  -0.00612405   8.83254330  -4.55351310   0.00003547   0.00000000   0.00000000   3.73328934
0.00100000   0.00373327  -1.56568122  -1.37013498  -0.00680450   8.83254330  -4.55351310   0.00004379   0.00000000   0.00000000   3.73328934
0.00110000   0.00410660  -1.56516971  -1.37013498  -0.00748495   8.83254330  -4.55351310   0.00005298   0.00000000   0.00000000   3.73328934
0.00120000   0.00447992  -1.56465819  -1.37013498  -0.00816540   8.83254330  -4.55351310   0.00006305   0.00000000   0.00000000   3.73328934
0.00130000   0.00485324  -1.56414668  -1.37013498  -0.00884585   8.83254330  -4.55351310   0.00007400   0.00000000   0.00000000   3.73328934
