         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.12454992  -0.00000000   3.54357711  -2.14767441   0.00000000   0.00000000   0.00000000   6.77796677
0.00010000   0.00067780  -1.57003411  -1.12454992  -0.00043608   3.54357711  -2.14767441   0.00000144   0.00000000   0.00000000   6.77796677
0.00020000   0.00135559  -1.56927189  -1.12454992  -0.00087216   3.54357711  -2.14767441   0.00000577   0.00000000   0.00000000   6.77796677
0.00030000   0.00203339  -1.56850968  -1.12454992  -0.00130824   3.54357711  -2.14767441   0.00001299   0.00000000   0.00000000   6.77796677
0.00040000   0.00271118  -1.56774746  -1.12454992  -0.00174432   3.54357711  -2.14767441   0.00002309   0.00000000   0.00000000   6.77796677
0.00050000   0.00338898  -1.56698525  -1.12454992  -0.00218040   3.54357711  -2.14767441   0.00003608   0.00000000   0.00000000   6.77796677
0.00060000   0.00406677  -1.56622303  -1.12454992  -0.00261648   3.54357711  -2.14767441   0.00005196   0.00000000   0.00000000   6.77796677
0.00070000   0.00474455  -1.56546081  -1.12454992  -0.00305256   3.54357711  -2.14767441   0.00007072   0.00000000   0.00000000   6.77796677
0.00080000   0.00542234  -1.56469860  -1.12454992  -0.00348864   3.54357711  -2.14767441   0.00009237   0.00000000   0.00000000   6.77796677
0.00090000   0.00610012  -1.56393638  -1.12454992  -0.00392472   3.54357711  -2.14767441   0.00011690   0.00000000   0.00000000   6.77796677
0.00100000   0.00677790  -1.56317416  -1.12454992  -0.00436080   3.54357711  -2.14767441   0.00014433   0.00000000   0.00000000   6.77796677
0.00110000   0.00745568  -1.56241195  -1.12454992  -0.00479688   3.54357711  -2.14767441   0.00017464   0.00000000   0.00000000   6.77796677
0.00120000   0.00813345  -1.56164973  -1.12454992  -0.00523296   3.54357711  -2.14767441   0.00020783   0.00000000   0.00000000   6.77796677
0.00130000   0.00881121  -1.56088752  -1.12454992  -0.00566904   3.54357711  -2.14767441   0.00024391   0.00000001   0.00000000   6.77796677
0.00140000   0.00948897  -1.56012530  -1.12454992  -0.00610512   3.54357711  -2.14767441   0.00028288   0.00000001   0.00000000   6.77796677
0.00150000   0.01016673  -1.55936308  -1.12454992  -0.00654120   3.54357711  -2.14767441   0.00032473   0.00000001   0.00000000   6.77796677
