         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.32593708   0.00000000   8.00505754  -4.26447637   0.00000000   0.00000000   0.00000000   3.85773231
0.00010000   0.00038577  -1.57028482  -1.32593708  -0.00063726   8.00505754  -4.26447637   0.00000047   0.00000000   0.00000000   3.85773231
0.00020000   0.00077155  -1.56977330  -1.32593708  -0.00127452   8.00505754  -4.26447637   0.00000187   0.00000000   0.00000000   3.85773231
0.00030000   0.00115732  -1.56926179  -1.32593708  -0.00191177   8.00505754  -4.26447637   0.00000421   0.00000000   0.00000000   3.85773231
0.00040000   0.00154309  -1.56875028  -1.32593708  -0.00254903   8.00505754  -4.26447637   0.00000748   0.00000000   0.00000000   3.85773231
0.00050000   0.00192886  -1.56823877  -1.32593708  -0.00318629   8.00505754  -4.26447637   0.00001169   0.00000000   0.00000000   3.85773231
0.00060000   0.00231464  -1.56772726  -1.32593708  -0.00382355   8.00505754  -4.26447637   0.00001683   0.00000000   0.00000000   3.85773231
0.00070000   0.00270041  -1.56721575  -1.32593708  -0.00446081   8.00505754  -4.26447637   0.00002291   0.00000000   0.00000000   3.85773231
0.00080000   0.00308618  -1.56670424  -1.32593708  -0.00509807   8.00505754  -4.26447637   0.00002992   0.00000000   0.00000000   3.85773231
0.00090000   0.00347195  -1.56619273  -1.32593708  -0.00573532   8.00505754  -4.26447637   0.00003787   0.00000000   0.00000000   3.85773231
0.00100000   0.00385772  -1.56568122  -1.32593708  -0.00637258   8.00505754  -4.26447637   0.00004675   0.00000000   0.00000000   3.85773231
0.00110000   0.00424348  -1.56516971  -1.32593708  -0.00700984   8.00505754  -4.26447637   0.00005657   0.00000000   0.00000000   3.85773231
0.00120000   0.00462925  -1.56465819  -1.32593708  -0.00764710   8.00505754  -4.26447637   0.00006732   0.00000000   0.00000000   3.85773231
0.00130000   0.00501502  -1.56414668  -1.32593708  -0.00828436   8.00505754  -4.26447637   0.00007901   0.00000000   0.00000000   3.85773231
0.00140000   0.00540078  -1.56363517  -1.32593708  -0.00892162   8.00505754  -4.26447637   0.00009164   0.00000000   0.00000000   3.85773231
0.00150000   0.00578654  -1.56312366  -1.32593708  -0.00955887   8.00505754  -4.26447637   0.00010519   0.00000000   0.00000000   3.85773231
0.00160000   0.00617230  -1.56261215  -1.32593708  -0.01019613   8.00505754  -4.26447637   0.00011969   0.00000000   0.00000000   3.85773231
0.00170000   0.00655806  -1.56210064  -1.32593708  -0.01083339   8.00505754  -4.26447637   0.00013512   0.00000000   0.00000000   3.85773231
0.00180000   0.00694382  -1.56158913  -1.32593708  -0.01147065   8.00505754  -4.26447637   0.00015148   0.00000000   0.00000000   3.85773231
0.00190000   0.00732958  -1.56107762  -1.32593708  -0.01210791   8.00505754  -4.26447637   0.00016878   0.00000000   0.00000000   3.85773231
