         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.22807634  -0.00000000   5.08833476  -2.78186946   0.00000000   0.00000000   0.00000000   6.97561250
0.00010000   0.00069756  -1.56993967  -1.22807634  -0.00060840   5.08833476  -2.78186946   0.00000153   0.00000000   0.00000000   6.97561250
0.00020000   0.00139512  -1.56908301  -1.22807634  -0.00121680   5.08833476  -2.78186946   0.00000611   0.00000000   0.00000000   6.97561250
0.00030000   0.00209268  -1.56822635  -1.22807634  -0.00182520   5.08833476  -2.78186946   0.00001376   0.00000000   0.00000000   6.97561250
0.00040000   0.00279024  -1.56736969  -1.22807634  -0.00243360   5.08833476  -2.78186946   0.00002446   0.00000000   0.00000000   6.97561250
0.00050000   0.00348780  -1.56651303  -1.22807634  -0.00304200   5.08833476  -2.78186946   0.00003822   0.00000000   0.00000000   6.97561250
0.00060000   0.00418535  -1.56565638  -1.22807634  -0.00365040   5.08833476  -2.78186946   0.00005503   0.00000000   0.00000000   6.97561250
0.00070000   0.00488290  -1.56479972  -1.22807634  -0.00425880   5.08833476  -2.78186946   0.00007490   0.00000000   0.00000000   6.97561250
0.00080000   0.00558045  -1.56394306  -1.22807634  -0.00486720   5.08833476  -2.78186946   0.00009783   0.00000000   0.00000000   6.97561250
0.00090000   0.00627799  -1.56308640  -1.22807634  -0.00547560   5.08833476  -2.78186946   0.00012382   0.00000000   0.00000000   6.97561250
0.00100000   0.00697553  -1.56222974  -1.22807634  -0.00608399   5.08833476  -2.78186946   0.00015287   0.00000000   0.00000000   6.97561250
0.00110000   0.00767306  -1.56137308  -1.22807634  -0.00669239   5.08833476  -2.78186946   0.00018497   0.00000000   0.00000000   6.97561250
0.00120000   0.00837059  -1.56051643  -1.22807634  -0.00730079   5.08833476  -2.78186946   0.00022013   0.00000000   0.00000000   6.97561250
0.00130000   0.00906811  -1.55965977  -1.22807634  -0.00790919   5.08833476  -2.78186946   0.00025834   0.00000001   0.00000000   6.97561250
0.00140000   0.00976562  -1.55880311  -1.22807634  -0.00851759   5.08833476  -2.78186946   0.00029962   0.00000001   0.00000000   6.97561250
0.00150000   0.01046313  -1.55794645  -1.22807634  -0.00912599   5.08833476  -2.78186946   0.00034395   0.00000001   0.00000000   6.97561250
0.00160000   0.01116063  -1.55708979  -1.22807634  -0.00973439   5.08833476  -2.78186946   0.00039133   0.00000002   0.00000000   6.97561250
0.00170000   0.01185812  -1.55623313  -1.22807634  -0.01034279   5.08833476  -2.78186946   0.00044178   0.00000002   0.00000000   6.97561250
0.00180000   0.01255560  -1.55537647  -1.22807634  -0.01095119   5.08833476  -2.78186946   0.00049528   0.00000002   0.00000000   6.97561250
0.00190000   0.01325308  -1.55451982  -1.22807634  -0.01155959   5.08833476  -2.78186946   0.00055184   0.00000003   0.00000000   6.97561250
0.00200000   0.01395054  -1.55366316  -1.22807634  -0.01216799   5.08833476  -2.78186946   0.00061145   0.00000004   0.00000000   6.97561250
0.00210000   0.01464800  -1.55280650  -1.22807634  -0.01277639   5.08833476  -2.78186946   0.00067413   0.00000004   0.00000000   6.97561250
0.00220000   0.01534544  -1.55194984  -1.22807634  -0.01338479   5.08833476  -2.78186946   0.00073986   0.00000005   0.00000000   6.97561250
0.00230000   0.01604287  -1.55109318  -1.22807634  -0.01399319   5.08833476  -2.78186946   0.00080864   0.00000006   0.00000000   6.97561250
0.00240000   0.01674029  -1.55023652  -1.22807634  -0.01460159   5.08833476  -2.78186946   0.00088048   0.00000008   0.00000000   6.97561250
0.00250000   0.01743770  -1.54937987  -1.22807634  -0.01520999   5.08833476  -2.78186946   0.00095538   0.00000009   0.00000000   6.97561250
