         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.13796296  -0.00000000   3.41224843  -2.11953364   0.00000000   0.00000000   0.00000000   6.18055125
0.00010000   0.00061806  -1.57009300  -1.13796296  -0.00043624   3.41224843  -2.11953364   0.00000120   0.00000000   0.00000000   6.18055125
0.00020000   0.00123611  -1.56938968  -1.13796296  -0.00087248   3.41224843  -2.11953364   0.00000480   0.00000000   0.00000000   6.18055125
0.00030000   0.00185416  -1.56868636  -1.13796296  -0.00130872   3.41224843  -2.11953364   0.00001080   0.00000000   0.00000000   6.18055125
0.00040000   0.00247222  -1.56798303  -1.13796296  -0.00174496   3.41224843  -2.11953364   0.00001920   0.00000000   0.00000000   6.18055125
0.00050000   0.00309027  -1.56727971  -1.13796296  -0.00218120   3.41224843  -2.11953364   0.00003000   0.00000000   0.00000000   6.18055125
0.00060000   0.00370832  -1.56657638  -1.13796296  -0.00261744   3.41224843  -2.11953364   0.00004320   0.00000000   0.00000000   6.18055125
0.00070000   0.00432637  -1.56587306  -1.13796296  -0.00305368   3.41224843  -2.11953364   0.00005880   0.00000000   0.00000000   6.18055125
0.00080000   0.00494441  -1.56516974  -1.13796296  -0.00348992   3.41224843  -2.11953364   0.00007680   0.00000000   0.00000000   6.18055125
0.00090000   0.00556246  -1.56446641  -1.13796296  -0.00392616   3.41224843  -2.11953364   0.00009720   0.00000000   0.00000000   6.18055125
0.00100000   0.00618050  -1.56376309  -1.13796296  -0.00436240   3.41224843  -2.11953364   0.00012001   0.00000000   0.00000000   6.18055125
0.00110000   0.00679854  -1.56305976  -1.13796296  -0.00479864   3.41224843  -2.11953364   0.00014521   0.00000000   0.00000000   6.18055125
0.00120000   0.00741657  -1.56235644  -1.13796296  -0.00523488   3.41224843  -2.11953364   0.00017281   0.00000000   0.00000000   6.18055125
0.00130000   0.00803460  -1.56165312  -1.13796296  -0.00567112   3.41224843  -2.11953364   0.00020281   0.00000000   0.00000000   6.18055125
0.00140000   0.00865263  -1.56094979  -1.13796296  -0.00610736   3.41224843  -2.11953364   0.00023521   0.00000001   0.00000000   6.18055125
0.00150000   0.00927065  -1.56024647  -1.13796296  -0.00654360   3.41224843  -2.11953364   0.00027001   0.00000001   0.00000000   6.18055125
0.00160000   0.00988867  -1.55954315  -1.13796296  -0.00697984   3.41224843  -2.11953364   0.00030721   0.00000001   0.00000000   6.18055125
0.00170000   0.01050669  -1.55883982  -1.13796296  -0.00741608   3.41224843  -2.11953364   0.00034681   0.00000001   0.00000000   6.18055125
0.00180000   0.01112470  -1.55813650  -1.13796296  -0.00785231   3.41224843  -2.11953364   0.00038882   0.00000001   0.00000000   6.18055125
0.00190000   0.01174270  -1.55743317  -1.13796296  -0.00828855   3.41224843  -2.11953364   0.00043322   0.00000002   0.00000000   6.18055125
0.00200000   0.01236069  -1.55672985  -1.13796296  -0.00872479   3.41224843  -2.11953364   0.00048002   0.00000002   0.00000000   6.18055125
0.00210000   0.01297869  -1.55602653  -1.13796296  -0.00916103   3.41224843  -2.11953364   0.00052922   0.00000003   0.00000000   6.18055125
0.00220000   0.01359667  -1.55532320  -1.13796296  -0.00959727   3.41224843  -2.11953364   0.00058082   0.00000003   0.00000000   6.18055125
0.00230000   0.01421465  -1.55461988  -1.13796296  -0.01003351   3.41224843  -2.11953364   0.00063482   0.00000004   0.00000000   6.18055125
0.00240000   0.01483262  -1.55391655  -1.13796296  -0.01046975   3.41224843  -2.11953364   0.00069122   0.00000004   0.00000000   6.18055125
0.00250000   0.01545058  -1.55321323  -1.13796296  -0.01090599   3.41224843  -2.11953364   0.00075002   0.00000005   0.00000000   6.18055125
0.00260000   0.01606854  -1.55250991  -1.13796296  -0.01134223   3.41224843  -2.11953364   0.00081122   0.00000006   0.00000000   6.18055125
0.00270000   0.01668649  -1.55180658  -1.13796296  -0.01177847   3.41224843  -2.11953364   0.00087482   0.00000007   0.00000000   6.18055125
0.00280000   0.01730442  -1.55110326  -1.13796296  -0.01221471   3.41224843  -2.11953364   0.00094082   0.00000008   0.00000000   6.18055125
0.00290000   0.01792236  -1.55039994  -1.13796296  -0.01265095   3.41224843  -2.11953364   0.00100922   0.00000009   0.00000000   6.18055125
0.00300000   0.01854028  -1.54969661  -1.13796296  -0.01308719   3.41224843  -2.11953364   0.00108002   0.00000011   0.00000000   6.18055125
0.00310000   0.01915819  -1.54899329  -1.13796296  -0.01352343   3.41224843  -2.11953364   0.00115322   0.00000012   0.00000000   6.18055125
0.00320000   0.01977609  -1.54828996  -1.13796296  -0.01395967   3.41224843  -2.11953364   0.00122881   0.00000014   0.00000000   6.18055125
0.00330000   0.02039399  -1.54758664  -1.13796296  -0.01439591   3.41224843  -2.11953364   0.00130681   0.00000015   0.00000000   6.18055125
0.00340000   0.02101187  -1.54688332  -1.13796296  -0.01483215   3.41224843  -2.11953364   0.00138721   0.00000017   0.00000000   6.18055125
0.00350000   0.02162974  -1.54617999  -1.13796296  -0.01526839   3.41224843  -2.11953364   0.00147000   0.00000020   0.00000000   6.18055125
0.00360000   0.02224761  -1.54547667  -1.13796296  -0.01570463   3.41224843  -2.11953364   0.00155520   0.00000022   0.00000000   6.18055125
0.00370000   0.02286546  -1.54477334  -1.13796296  -0.01614087   3.41224843  -2.11953364   0.00164279   0.00000024   0.00000000   6.18055125
0.00380000   0.02348330  -1.54407002  -1.13796296  -0.01657711   3.41224843  -2.11953364   0.00173279   0.00000027   0.00000000   6.18055125
0.00390000   0.02410113  -1.54336670  -1.13796296  -0.01701335   3.41224843  -2.11953364   0.00182518   0.00000030   0.00000000   6.18055125
0.00400000   0.02471894  -1.54266337  -1.13796296  -0.01744959   3.41224843  -2.11953364   0.00191998   0.00000033   0.00000000   6.18055125
0.00410000   0.02533675  -1.54196005  -1.13796296  -0.01788583   3.41224843  -2.11953364   0.00201717   0.00000037   0.00000000   6.18055125
0.00420000   0.02595454  -1.54125673  -1.13796296  -0.01832207   3.41224843  -2.11953364   0.00211676   0.00000041   0.00000000   6.18055125
0.00430000   0.02657232  -1.54055340  -1.13796296  -0.01875831   3.41224843  -2.11953364   0.00221875   0.00000045   0.00000000   6.18055125
0.00440000   0.02719009  -1.53985008  -1.13796296  -0.01919455   3.41224843  -2.11953364   0.00232314   0.00000049   0.00000000   6.18055125
0.00450000   0.02780784  -1.53914675  -1.13796296  -0.01963079   3.41224843  -2.11953364   0.00242993   0.00000053   0.00000000   6.18055125
0.00460000   0.02842558  -1.53844343  -1.13796296  -0.02006703   3.41224843  -2.11953364   0.00253911   0.00000058   0.00000000   6.18055125
0.00470000   0.02904330  -1.53774011  -1.13796296  -0.02050327   3.41224843  -2.11953364   0.00265070   0.00000064   0.00000000   6.18055125
0.00480000   0.02966101  -1.53703678  -1.13796296  -0.02093951   3.41224843  -2.11953364   0.00276468   0.00000069   0.00000000   6.18055125
0.00490000   0.03027871  -1.53633346  -1.13796296  -0.02137575   3.41224843  -2.11953364   0.00288107   0.00000075   0.00000000   6.18055125
0.00500000   0.03089639  -1.53563013  -1.13796296  -0.02181199   3.41224843  -2.11953364   0.00299985   0.00000082   0.00000000   6.18055125
0.00510000   0.03151405  -1.53492681  -1.13796296  -0.02224823   3.41224843  -2.11953364   0.00312103   0.00000088   0.00000000   6.18055125
0.00520000   0.03213170  -1.53422349  -1.13796296  -0.02268447   3.41224843  -2.11953364   0.00324461   0.00000095   0.00000000   6.18055125
0.00530000   0.03274934  -1.53352016  -1.13796296  -0.02312070   3.41224843  -2.11953364   0.00337059   0.00000103   0.00000000   6.18055125
0.00540000   0.03336695  -1.53281684  -1.13796296  -0.02355694   3.41224843  -2.11953364   0.00349896   0.00000111   0.00000000   6.18055125
0.00550000   0.03398455  -1.53211352  -1.13796296  -0.02399318   3.41224843  -2.11953364   0.00362974   0.00000119   0.00000000   6.18055125
0.00560000   0.03460214  -1.53141019  -1.13796296  -0.02442942   3.41224843  -2.11953364   0.00376291   0.00000128   0.00000000   6.18055125
0.00570000   0.03521971  -1.53070687  -1.13796296  -0.02486566   3.41224843  -2.11953364   0.00389848   0.00000138   0.00000000   6.18055125
0.00580000   0.03583726  -1.53000354  -1.13796296  -0.02530190   3.41224843  -2.11953364   0.00403645   0.00000148   0.00000000   6.18055125
0.00590000   0.03645479  -1.52930022  -1.13796296  -0.02573814   3.41224843  -2.11953364   0.00417682   0.00000158   0.00000000   6.18055125
