         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.25175925  -0.00000000   4.54170266  -2.56463570   0.00000000   0.00000000   0.00000000   5.61868295
0.00010000   0.00056187  -1.57009300  -1.25175925  -0.00052785   4.54170266  -2.56463570   0.00000099   0.00000000   0.00000000   5.61868295
0.00020000   0.00112374  -1.56938968  -1.25175925  -0.00105570   4.54170266  -2.56463570   0.00000397   0.00000000   0.00000000   5.61868295
0.00030000   0.00168560  -1.56868636  -1.25175925  -0.00158355   4.54170266  -2.56463570   0.00000893   0.00000000   0.00000000   5.61868295
0.00040000   0.00224747  -1.56798303  -1.25175925  -0.00211140   4.54170266  -2.56463570   0.00001587   0.00000000   0.00000000   5.61868295
0.00050000   0.00280934  -1.56727971  -1.25175925  -0.00263925   4.54170266  -2.56463570   0.00002479   0.00000000   0.00000000   5.61868295
0.00060000   0.00337120  -1.56657638  -1.25175925  -0.00316710   4.54170266  -2.56463570   0.00003570   0.00000000   0.00000000   5.61868295
0.00070000   0.00393306  -1.56587306  -1.25175925  -0.00369495   4.54170266  -2.56463570   0.00004860   0.00000000   0.00000000   5.61868295
0.00080000   0.00449492  -1.56516974  -1.25175925  -0.00422280   4.54170266  -2.56463570   0.00006347   0.00000000   0.00000000   5.61868295
0.00090000   0.00505678  -1.56446641  -1.25175925  -0.00475065   4.54170266  -2.56463570   0.00008033   0.00000000   0.00000000   5.61868295
0.00100000   0.00561864  -1.56376309  -1.25175925  -0.00527850   4.54170266  -2.56463570   0.00009918   0.00000000   0.00000000   5.61868295
0.00110000   0.00618049  -1.56305976  -1.25175925  -0.00580635   4.54170266  -2.56463570   0.00012001   0.00000000   0.00000000   5.61868295
0.00120000   0.00674234  -1.56235644  -1.25175925  -0.00633420   4.54170266  -2.56463570   0.00014282   0.00000000   0.00000000   5.61868295
0.00130000   0.00730419  -1.56165312  -1.25175925  -0.00686205   4.54170266  -2.56463570   0.00016761   0.00000000   0.00000000   5.61868295
0.00140000   0.00786603  -1.56094979  -1.25175925  -0.00738990   4.54170266  -2.56463570   0.00019439   0.00000000   0.00000000   5.61868295
0.00150000   0.00842787  -1.56024647  -1.25175925  -0.00791775   4.54170266  -2.56463570   0.00022315   0.00000000   0.00000000   5.61868295
0.00160000   0.00898970  -1.55954315  -1.25175925  -0.00844560   4.54170266  -2.56463570   0.00025390   0.00000001   0.00000000   5.61868295
0.00170000   0.00955153  -1.55883982  -1.25175925  -0.00897345   4.54170266  -2.56463570   0.00028662   0.00000001   0.00000000   5.61868295
0.00180000   0.01011336  -1.55813650  -1.25175925  -0.00950130   4.54170266  -2.56463570   0.00032134   0.00000001   0.00000000   5.61868295
0.00190000   0.01067518  -1.55743317  -1.25175925  -0.01002915   4.54170266  -2.56463570   0.00035803   0.00000001   0.00000000   5.61868295
0.00200000   0.01123700  -1.55672985  -1.25175925  -0.01055700   4.54170266  -2.56463570   0.00039671   0.00000002   0.00000000   5.61868295
0.00210000   0.01179881  -1.55602653  -1.25175925  -0.01108485   4.54170266  -2.56463570   0.00043737   0.00000002   0.00000000   5.61868295
0.00220000   0.01236061  -1.55532320  -1.25175925  -0.01161270   4.54170266  -2.56463570   0.00048002   0.00000002   0.00000000   5.61868295
0.00230000   0.01292241  -1.55461988  -1.25175925  -0.01214055   4.54170266  -2.56463570   0.00052464   0.00000003   0.00000000   5.61868295
0.00240000   0.01348420  -1.55391655  -1.25175925  -0.01266840   4.54170266  -2.56463570   0.00057126   0.00000003   0.00000000   5.61868295
0.00250000   0.01404598  -1.55321323  -1.25175925  -0.01319625   4.54170266  -2.56463570   0.00061985   0.00000004   0.00000000   5.61868295
0.00260000   0.01460776  -1.55250991  -1.25175925  -0.01372410   4.54170266  -2.56463570   0.00067043   0.00000004   0.00000000   5.61868295
0.00270000   0.01516953  -1.55180658  -1.25175925  -0.01425195   4.54170266  -2.56463570   0.00072299   0.00000005   0.00000000   5.61868295
0.00280000   0.01573130  -1.55110326  -1.25175925  -0.01477980   4.54170266  -2.56463570   0.00077754   0.00000006   0.00000000   5.61868295
0.00290000   0.01629305  -1.55039994  -1.25175925  -0.01530765   4.54170266  -2.56463570   0.00083406   0.00000007   0.00000000   5.61868295
