         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.19710153  -0.00000000   4.27463095  -2.43373303   0.00000000   0.00000000   0.00000000   6.36718084
0.00010000   0.00063672  -1.57003411  -1.19710153  -0.00049416   4.27463095  -2.43373303   0.00000127   0.00000000   0.00000000   6.36718084
0.00020000   0.00127344  -1.56927189  -1.19710153  -0.00098833   4.27463095  -2.43373303   0.00000509   0.00000000   0.00000000   6.36718084
0.00030000   0.00191015  -1.56850968  -1.19710153  -0.00148249   4.27463095  -2.43373303   0.00001146   0.00000000   0.00000000   6.36718084
0.00040000   0.00254687  -1.56774746  -1.19710153  -0.00197665   4.27463095  -2.43373303   0.00002038   0.00000000   0.00000000   6.36718084
0.00050000   0.00318358  -1.56698525  -1.19710153  -0.00247082   4.27463095  -2.43373303   0.00003184   0.00000000   0.00000000   6.36718084
0.00060000   0.00382030  -1.56622303  -1.19710153  -0.00296498   4.27463095  -2.43373303   0.00004585   0.00000000   0.00000000   6.36718084
0.00070000   0.00445701  -1.56546081  -1.19710153  -0.00345914   4.27463095  -2.43373303   0.00006241   0.00000000   0.00000000   6.36718084
0.00080000   0.00509371  -1.56469860  -1.19710153  -0.00395331   4.27463095  -2.43373303   0.00008151   0.00000000   0.00000000   6.36718084
0.00090000   0.00573042  -1.56393638  -1.19710153  -0.00444747   4.27463095  -2.43373303   0.00010316   0.00000000   0.00000000   6.36718084
0.00100000   0.00636712  -1.56317416  -1.19710153  -0.00494163   4.27463095  -2.43373303   0.00012736   0.00000000   0.00000000   6.36718084
0.00110000   0.00700382  -1.56241195  -1.19710153  -0.00543580   4.27463095  -2.43373303   0.00015411   0.00000000   0.00000000   6.36718084
0.00120000   0.00764051  -1.56164973  -1.19710153  -0.00592996   4.27463095  -2.43373303   0.00018340   0.00000000   0.00000000   6.36718084
0.00130000   0.00827720  -1.56088752  -1.19710153  -0.00642412   4.27463095  -2.43373303   0.00021524   0.00000000   0.00000000   6.36718084
0.00140000   0.00891388  -1.56012530  -1.19710153  -0.00691829   4.27463095  -2.43373303   0.00024963   0.00000001   0.00000000   6.36718084
0.00150000   0.00955056  -1.55936308  -1.19710153  -0.00741245   4.27463095  -2.43373303   0.00028656   0.00000001   0.00000000   6.36718084
0.00160000   0.01018724  -1.55860087  -1.19710153  -0.00790661   4.27463095  -2.43373303   0.00032605   0.00000001   0.00000000   6.36718084
0.00170000   0.01082390  -1.55783865  -1.19710153  -0.00840078   4.27463095  -2.43373303   0.00036807   0.00000001   0.00000000   6.36718084
0.00180000   0.01146057  -1.55707644  -1.19710153  -0.00889494   4.27463095  -2.43373303   0.00041265   0.00000002   0.00000000   6.36718084
0.00190000   0.01209722  -1.55631422  -1.19710153  -0.00938910   4.27463095  -2.43373303   0.00045977   0.00000002   0.00000000   6.36718084
0.00200000   0.01273387  -1.55555200  -1.19710153  -0.00988327   4.27463095  -2.43373303   0.00050944   0.00000002   0.00000000   6.36718084
0.00210000   0.01337051  -1.55478979  -1.19710153  -0.01037743   4.27463095  -2.43373303   0.00056166   0.00000003   0.00000000   6.36718084
0.00220000   0.01400714  -1.55402757  -1.19710153  -0.01087159   4.27463095  -2.43373303   0.00061642   0.00000004   0.00000000   6.36718084
0.00230000   0.01464377  -1.55326535  -1.19710153  -0.01136576   4.27463095  -2.43373303   0.00067373   0.00000004   0.00000000   6.36718084
0.00240000   0.01528038  -1.55250314  -1.19710153  -0.01185992   4.27463095  -2.43373303   0.00073359   0.00000005   0.00000000   6.36718084
0.00250000   0.01591699  -1.55174092  -1.19710153  -0.01235408   4.27463095  -2.43373303   0.00079600   0.00000006   0.00000000   6.36718084
0.00260000   0.01655359  -1.55097871  -1.19710153  -0.01284825   4.27463095  -2.43373303   0.00086095   0.00000007   0.00000000   6.36718084
0.00270000   0.01719017  -1.55021649  -1.19710153  -0.01334241   4.27463095  -2.43373303   0.00092845   0.00000008   0.00000000   6.36718084
0.00280000   0.01782675  -1.54945427  -1.19710153  -0.01383657   4.27463095  -2.43373303   0.00099849   0.00000010   0.00000000   6.36718084
0.00290000   0.01846332  -1.54869206  -1.19710153  -0.01433074   4.27463095  -2.43373303   0.00107108   0.00000011   0.00000000   6.36718084
0.00300000   0.01909988  -1.54792984  -1.19710153  -0.01482490   4.27463095  -2.43373303   0.00114622   0.00000013   0.00000000   6.36718084
0.00310000   0.01973642  -1.54716762  -1.19710153  -0.01531906   4.27463095  -2.43373303   0.00122390   0.00000014   0.00000000   6.36718084
0.00320000   0.02037296  -1.54640541  -1.19710153  -0.01581323   4.27463095  -2.43373303   0.00130414   0.00000016   0.00000000   6.36718084
0.00330000   0.02100948  -1.54564319  -1.19710153  -0.01630739   4.27463095  -2.43373303   0.00138691   0.00000018   0.00000000   6.36718084
0.00340000   0.02164599  -1.54488098  -1.19710153  -0.01680155   4.27463095  -2.43373303   0.00147224   0.00000021   0.00000000   6.36718084
0.00350000   0.02228249  -1.54411876  -1.19710153  -0.01729572   4.27463095  -2.43373303   0.00156011   0.00000023   0.00000000   6.36718084
0.00360000   0.02291897  -1.54335654  -1.19710153  -0.01778988   4.27463095  -2.43373303   0.00165052   0.00000026   0.00000000   6.36718084
0.00370000   0.02355545  -1.54259433  -1.19710153  -0.01828404   4.27463095  -2.43373303   0.00174349   0.00000029   0.00000000   6.36718084
0.00380000   0.02419190  -1.54183211  -1.19710153  -0.01877821   4.27463095  -2.43373303   0.00183900   0.00000032   0.00000000   6.36718084
0.00390000   0.02482835  -1.54106990  -1.19710153  -0.01927237   4.27463095  -2.43373303   0.00193705   0.00000036   0.00000000   6.36718084
0.00400000   0.02546478  -1.54030768  -1.19710153  -0.01976653   4.27463095  -2.43373303   0.00203765   0.00000040   0.00000000   6.36718084
0.00410000   0.02610119  -1.53954546  -1.19710153  -0.02026070   4.27463095  -2.43373303   0.00214080   0.00000044   0.00000000   6.36718084
