         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.14035660  -0.00000000   4.07400563  -2.39865275   0.00000000   0.00000000   0.00000000   7.51219808
0.00010000   0.00075122  -1.56993967  -1.14035660  -0.00052459   4.07400563  -2.39865275   0.00000177   0.00000000   0.00000000   7.51219808
0.00020000   0.00150244  -1.56908301  -1.14035660  -0.00104918   4.07400563  -2.39865275   0.00000709   0.00000000   0.00000000   7.51219808
0.00030000   0.00225366  -1.56822635  -1.14035660  -0.00157377   4.07400563  -2.39865275   0.00001596   0.00000000   0.00000000   7.51219808
0.00040000   0.00300487  -1.56736969  -1.14035660  -0.00209836   4.07400563  -2.39865275   0.00002837   0.00000000   0.00000000   7.51219808
0.00050000   0.00375609  -1.56651303  -1.14035660  -0.00262295   4.07400563  -2.39865275   0.00004432   0.00000000   0.00000000   7.51219808
0.00060000   0.00450730  -1.56565638  -1.14035660  -0.00314754   4.07400563  -2.39865275   0.00006382   0.00000000   0.00000000   7.51219808
0.00070000   0.00525851  -1.56479972  -1.14035660  -0.00367213   4.07400563  -2.39865275   0.00008687   0.00000000   0.00000000   7.51219808
0.00080000   0.00600971  -1.56394306  -1.14035660  -0.00419671   4.07400563  -2.39865275   0.00011347   0.00000000   0.00000000   7.51219808
0.00090000   0.00676091  -1.56308640  -1.14035660  -0.00472130   4.07400563  -2.39865275   0.00014360   0.00000000   0.00000000   7.51219808
0.00100000   0.00751211  -1.56222974  -1.14035660  -0.00524589   4.07400563  -2.39865275   0.00017729   0.00000000   0.00000000   7.51219808
0.00110000   0.00826330  -1.56137308  -1.14035660  -0.00577048   4.07400563  -2.39865275   0.00021452   0.00000000   0.00000000   7.51219808
0.00120000   0.00901448  -1.56051643  -1.14035660  -0.00629507   4.07400563  -2.39865275   0.00025530   0.00000001   0.00000000   7.51219808
0.00130000   0.00976566  -1.55965977  -1.14035660  -0.00681966   4.07400563  -2.39865275   0.00029962   0.00000001   0.00000000   7.51219808
0.00140000   0.01051683  -1.55880311  -1.14035660  -0.00734425   4.07400563  -2.39865275   0.00034748   0.00000001   0.00000000   7.51219808
0.00150000   0.01126799  -1.55794645  -1.14035660  -0.00786884   4.07400563  -2.39865275   0.00039890   0.00000001   0.00000000   7.51219808
0.00160000   0.01201914  -1.55708979  -1.14035660  -0.00839343   4.07400563  -2.39865275   0.00045385   0.00000002   0.00000000   7.51219808
0.00170000   0.01277029  -1.55623313  -1.14035660  -0.00891802   4.07400563  -2.39865275   0.00051236   0.00000002   0.00000000   7.51219808
0.00180000   0.01352142  -1.55537647  -1.14035660  -0.00944261   4.07400563  -2.39865275   0.00057441   0.00000003   0.00000000   7.51219808
0.00190000   0.01427255  -1.55451982  -1.14035660  -0.00996720   4.07400563  -2.39865275   0.00064000   0.00000004   0.00000000   7.51219808
0.00200000   0.01502366  -1.55366316  -1.14035660  -0.01049179   4.07400563  -2.39865275   0.00070914   0.00000005   0.00000000   7.51219808
0.00210000   0.01577477  -1.55280650  -1.14035660  -0.01101638   4.07400563  -2.39865275   0.00078183   0.00000006   0.00000000   7.51219808
0.00220000   0.01652586  -1.55194984  -1.14035660  -0.01154097   4.07400563  -2.39865275   0.00085806   0.00000007   0.00000000   7.51219808
0.00230000   0.01727694  -1.55109318  -1.14035660  -0.01206555   4.07400563  -2.39865275   0.00093783   0.00000008   0.00000000   7.51219808
0.00240000   0.01802801  -1.55023652  -1.14035660  -0.01259014   4.07400563  -2.39865275   0.00102115   0.00000009   0.00000000   7.51219808
0.00250000   0.01877906  -1.54937987  -1.14035660  -0.01311473   4.07400563  -2.39865275   0.00110802   0.00000011   0.00000000   7.51219808
0.00260000   0.01953010  -1.54852321  -1.14035660  -0.01363932   4.07400563  -2.39865275   0.00119843   0.00000013   0.00000000   7.51219808
0.00270000   0.02028113  -1.54766655  -1.14035660  -0.01416391   4.07400563  -2.39865275   0.00129239   0.00000015   0.00000000   7.51219808
0.00280000   0.02103214  -1.54680989  -1.14035660  -0.01468850   4.07400563  -2.39865275   0.00138989   0.00000018   0.00000000   7.51219808
0.00290000   0.02178313  -1.54595323  -1.14035660  -0.01521309   4.07400563  -2.39865275   0.00149093   0.00000020   0.00000000   7.51219808
0.00300000   0.02253411  -1.54509657  -1.14035660  -0.01573768   4.07400563  -2.39865275   0.00159552   0.00000023   0.00000000   7.51219808
0.00310000   0.02328508  -1.54423991  -1.14035660  -0.01626227   4.07400563  -2.39865275   0.00170366   0.00000026   0.00000000   7.51219808
0.00320000   0.02403602  -1.54338326  -1.14035660  -0.01678686   4.07400563  -2.39865275   0.00181533   0.00000030   0.00000000   7.51219808
0.00330000   0.02478695  -1.54252660  -1.14035660  -0.01731145   4.07400563  -2.39865275   0.00193056   0.00000034   0.00000000   7.51219808
0.00340000   0.02553786  -1.54166994  -1.14035660  -0.01783604   4.07400563  -2.39865275   0.00204933   0.00000038   0.00000000   7.51219808
0.00350000   0.02628875  -1.54081328  -1.14035660  -0.01836063   4.07400563  -2.39865275   0.00217164   0.00000043   0.00000000   7.51219808
0.00360000   0.02703963  -1.53995662  -1.14035660  -0.01888522   4.07400563  -2.39865275   0.00229749   0.00000048   0.00000000   7.51219808
0.00370000   0.02779048  -1.53909996  -1.14035660  -0.01940980   4.07400563  -2.39865275   0.00242690   0.00000053   0.00000000   7.51219808
0.00380000   0.02854131  -1.53824330  -1.14035660  -0.01993439   4.07400563  -2.39865275   0.00255984   0.00000059   0.00000000   7.51219808
0.00390000   0.02929212  -1.53738665  -1.14035660  -0.02045898   4.07400563  -2.39865275   0.00269633   0.00000066   0.00000000   7.51219808
0.00400000   0.03004291  -1.53652999  -1.14035660  -0.02098357   4.07400563  -2.39865275   0.00283636   0.00000073   0.00000000   7.51219808
0.00410000   0.03079368  -1.53567333  -1.14035660  -0.02150816   4.07400563  -2.39865275   0.00297994   0.00000081   0.00000000   7.51219808
0.00420000   0.03154443  -1.53481667  -1.14035660  -0.02203275   4.07400563  -2.39865275   0.00312706   0.00000089   0.00000000   7.51219808
0.00430000   0.03229515  -1.53396001  -1.14035660  -0.02255734   4.07400563  -2.39865275   0.00327772   0.00000098   0.00000000   7.51219808
0.00440000   0.03304585  -1.53310335  -1.14035660  -0.02308193   4.07400563  -2.39865275   0.00343193   0.00000107   0.00000000   7.51219808
0.00450000   0.03379652  -1.53224670  -1.14035660  -0.02360652   4.07400563  -2.39865275   0.00358968   0.00000117   0.00000000   7.51219808
0.00460000   0.03454717  -1.53139004  -1.14035660  -0.02413111   4.07400563  -2.39865275   0.00375097   0.00000128   0.00000000   7.51219808
0.00470000   0.03529779  -1.53053338  -1.14035660  -0.02465570   4.07400563  -2.39865275   0.00391580   0.00000139   0.00000000   7.51219808
0.00480000   0.03604839  -1.52967672  -1.14035660  -0.02518029   4.07400563  -2.39865275   0.00408418   0.00000151   0.00000000   7.51219808
0.00490000   0.03679896  -1.52882006  -1.14035660  -0.02570488   4.07400563  -2.39865275   0.00425610   0.00000164   0.00000000   7.51219808
0.00500000   0.03754951  -1.52796340  -1.14035660  -0.02622947   4.07400563  -2.39865275   0.00443157   0.00000178   0.00000000   7.51219808
0.00510000   0.03830002  -1.52710674  -1.14035660  -0.02675406   4.07400563  -2.39865275   0.00461058   0.00000193   0.00000000   7.51219808
0.00520000   0.03905051  -1.52625009  -1.14035660  -0.02727864   4.07400563  -2.39865275   0.00479313   0.00000208   0.00000000   7.51219808
0.00530000   0.03980097  -1.52539343  -1.14035660  -0.02780323   4.07400563  -2.39865275   0.00497922   0.00000225   0.00000000   7.51219808
0.00540000   0.04055140  -1.52453677  -1.14035660  -0.02832782   4.07400563  -2.39865275   0.00516885   0.00000242   0.00000000   7.51219808
0.00550000   0.04130180  -1.52368011  -1.14035660  -0.02885241   4.07400563  -2.39865275   0.00536203   0.00000261   0.00000000   7.51219808
0.00560000   0.04205218  -1.52282345  -1.14035660  -0.02937700   4.07400563  -2.39865275   0.00555874   0.00000280   0.00000000   7.51219808
0.00570000   0.04280252  -1.52196679  -1.14035660  -0.02990159   4.07400563  -2.39865275   0.00575900   0.00000301   0.00000000   7.51219808
0.00580000   0.04355282  -1.52111014  -1.14035660  -0.03042618   4.07400563  -2.39865275   0.00596280   0.00000323   0.00000000   7.51219808
0.00590000   0.04430310  -1.52025348  -1.14035660  -0.03095077   4.07400563  -2.39865275   0.00617015   0.00000345   0.00000000   7.51219808
0.00600000   0.04505334  -1.51939682  -1.14035660  -0.03147536   4.07400563  -2.39865275   0.00638103   0.00000369   0.00000000   7.51219808
0.00610000   0.04580356  -1.51854016  -1.14035660  -0.03199995   4.07400563  -2.39865275   0.00659545   0.00000395   0.00000000   7.51219808
0.00620000   0.04655373  -1.51768350  -1.14035660  -0.03252454   4.07400563  -2.39865275   0.00681342   0.00000421   0.00000000   7.51219808
0.00630000   0.04730388  -1.51682684  -1.14035660  -0.03304913   4.07400563  -2.39865275   0.00703493   0.00000449   0.00000000   7.51219808
0.00640000   0.04805398  -1.51597018  -1.14035660  -0.03357372   4.07400563  -2.39865275   0.00725997   0.00000478   0.00000000   7.51219808
0.00650000   0.04880406  -1.51511353  -1.14035660  -0.03409831   4.07400563  -2.39865275   0.00748856   0.00000509   0.00000000   7.51219808
0.00660000   0.04955410  -1.51425687  -1.14035660  -0.03462290   4.07400563  -2.39865275   0.00772069   0.00000541   0.00000000   7.51219808
0.00670000   0.05030410  -1.51340021  -1.14035660  -0.03514748   4.07400563  -2.39865275   0.00795636   0.00000574   0.00000000   7.51219808
0.00680000   0.05105406  -1.51254355  -1.14035660  -0.03567207   4.07400563  -2.39865275   0.00819557   0.00000609   0.00000000   7.51219808
0.00690000   0.05180399  -1.51168689  -1.14035660  -0.03619666   4.07400563  -2.39865275   0.00843831   0.00000646   0.00000000   7.51219808
0.00700000   0.05255388  -1.51083023  -1.14035660  -0.03672125   4.07400563  -2.39865275   0.00868460   0.00000684   0.00000000   7.51219808
0.00710000   0.05330373  -1.50997358  -1.14035660  -0.03724584   4.07400563  -2.39865275   0.00893443   0.00000724   0.00000000   7.51219808
0.00720000   0.05405354  -1.50911692  -1.14035660  -0.03777043   4.07400563  -2.39865275   0.00918779   0.00000766   0.00000000   7.51219808
0.00730000   0.05480331  -1.50826026  -1.14035660  -0.03829502   4.07400563  -2.39865275   0.00944470   0.00000809   0.00000000   7.51219808
0.00740000   0.05555304  -1.50740360  -1.14035660  -0.03881961   4.07400563  -2.39865275   0.00970514   0.00000854   0.00000000   7.51219808
0.00750000   0.05630273  -1.50654694  -1.14035660  -0.03934420   4.07400563  -2.39865275   0.00996912   0.00000901   0.00000000   7.51219808
0.00760000   0.05705238  -1.50569028  -1.14035660  -0.03986879   4.07400563  -2.39865275   0.01023665   0.00000950   0.00000000   7.51219808
0.00770000   0.05780199  -1.50483362  -1.14035660  -0.04039338   4.07400563  -2.39865275   0.01050771   0.00001001   0.00000000   7.51219808
0.00780000   0.05855155  -1.50397697  -1.14035660  -0.04091797   4.07400563  -2.39865275   0.01078230   0.00001054   0.00000000   7.51219808
0.00790000   0.05930107  -1.50312031  -1.14035660  -0.04144256   4.07400563  -2.39865275   0.01106044   0.00001109   0.00000000   7.51219808
0.00800000   0.06005055  -1.50226365  -1.14035660  -0.04196715   4.07400563  -2.39865275   0.01134211   0.00001167   0.00000000   7.51219808
0.00810000   0.06079999  -1.50140699  -1.14035660  -0.04249174   4.07400563  -2.39865275   0.01162732   0.00001226   0.00000000   7.51219808
0.00820000   0.06154938  -1.50055033  -1.14035660  -0.04301632   4.07400563  -2.39865275   0.01191607   0.00001288   0.00000000   7.51219808
0.00830000   0.06229872  -1.49969367  -1.14035660  -0.04354091   4.07400563  -2.39865275   0.01220835   0.00001352   0.00000000   7.51219808
0.00840000   0.06304802  -1.49883702  -1.14035660  -0.04406550   4.07400563  -2.39865275   0.01250418   0.00001418   0.00000000   7.51219808
0.00850000   0.06379727  -1.49798036  -1.14035660  -0.04459009   4.07400563  -2.39865275   0.01280353   0.00001487   0.00000000   7.51219808
