         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.14957482  -0.00000000   3.51777452  -2.16301012   0.00000000   0.00000000   0.00000000   6.11812144
0.00010000   0.00061181  -1.57009300  -1.14957482  -0.00044519   3.51777452  -2.16301012   0.00000118   0.00000000   0.00000000   6.11812144
0.00020000   0.00122362  -1.56938968  -1.14957482  -0.00089038   3.51777452  -2.16301012   0.00000470   0.00000000   0.00000000   6.11812144
0.00030000   0.00183544  -1.56868636  -1.14957482  -0.00133556   3.51777452  -2.16301012   0.00001058   0.00000000   0.00000000   6.11812144
0.00040000   0.00244725  -1.56798303  -1.14957482  -0.00178075   3.51777452  -2.16301012   0.00001882   0.00000000   0.00000000   6.11812144
0.00050000   0.00305905  -1.56727971  -1.14957482  -0.00222594   3.51777452  -2.16301012   0.00002940   0.00000000   0.00000000   6.11812144
0.00060000   0.00367086  -1.56657638  -1.14957482  -0.00267113   3.51777452  -2.16301012   0.00004233   0.00000000   0.00000000   6.11812144
0.00070000   0.00428267  -1.56587306  -1.14957482  -0.00311632   3.51777452  -2.16301012   0.00005762   0.00000000   0.00000000   6.11812144
0.00080000   0.00489447  -1.56516974  -1.14957482  -0.00356150   3.51777452  -2.16301012   0.00007526   0.00000000   0.00000000   6.11812144
0.00090000   0.00550627  -1.56446641  -1.14957482  -0.00400669   3.51777452  -2.16301012   0.00009525   0.00000000   0.00000000   6.11812144
0.00100000   0.00611807  -1.56376309  -1.14957482  -0.00445188   3.51777452  -2.16301012   0.00011759   0.00000000   0.00000000   6.11812144
0.00110000   0.00672987  -1.56305976  -1.14957482  -0.00489707   3.51777452  -2.16301012   0.00014229   0.00000000   0.00000000   6.11812144
0.00120000   0.00734166  -1.56235644  -1.14957482  -0.00534226   3.51777452  -2.16301012   0.00016933   0.00000000   0.00000000   6.11812144
0.00130000   0.00795345  -1.56165312  -1.14957482  -0.00578744   3.51777452  -2.16301012   0.00019873   0.00000000   0.00000000   6.11812144
0.00140000   0.00856523  -1.56094979  -1.14957482  -0.00623263   3.51777452  -2.16301012   0.00023048   0.00000000   0.00000000   6.11812144
0.00150000   0.00917701  -1.56024647  -1.14957482  -0.00667782   3.51777452  -2.16301012   0.00026458   0.00000001   0.00000000   6.11812144
0.00160000   0.00978879  -1.55954315  -1.14957482  -0.00712301   3.51777452  -2.16301012   0.00030104   0.00000001   0.00000000   6.11812144
0.00170000   0.01040056  -1.55883982  -1.14957482  -0.00756820   3.51777452  -2.16301012   0.00033984   0.00000001   0.00000000   6.11812144
0.00180000   0.01101232  -1.55813650  -1.14957482  -0.00801338   3.51777452  -2.16301012   0.00038100   0.00000001   0.00000000   6.11812144
0.00190000   0.01162408  -1.55743317  -1.14957482  -0.00845857   3.51777452  -2.16301012   0.00042451   0.00000002   0.00000000   6.11812144
0.00200000   0.01223584  -1.55672985  -1.14957482  -0.00890376   3.51777452  -2.16301012   0.00047037   0.00000002   0.00000000   6.11812144
0.00210000   0.01284759  -1.55602653  -1.14957482  -0.00934895   3.51777452  -2.16301012   0.00051858   0.00000002   0.00000000   6.11812144
0.00220000   0.01345933  -1.55532320  -1.14957482  -0.00979414   3.51777452  -2.16301012   0.00056914   0.00000003   0.00000000   6.11812144
0.00230000   0.01407107  -1.55461988  -1.14957482  -0.01023932   3.51777452  -2.16301012   0.00062206   0.00000004   0.00000000   6.11812144
0.00240000   0.01468279  -1.55391655  -1.14957482  -0.01068451   3.51777452  -2.16301012   0.00067733   0.00000004   0.00000000   6.11812144
0.00250000   0.01529452  -1.55321323  -1.14957482  -0.01112970   3.51777452  -2.16301012   0.00073495   0.00000005   0.00000000   6.11812144
0.00260000   0.01590623  -1.55250991  -1.14957482  -0.01157489   3.51777452  -2.16301012   0.00079491   0.00000006   0.00000000   6.11812144
0.00270000   0.01651794  -1.55180658  -1.14957482  -0.01202008   3.51777452  -2.16301012   0.00085724   0.00000007   0.00000000   6.11812144
0.00280000   0.01712963  -1.55110326  -1.14957482  -0.01246526   3.51777452  -2.16301012   0.00092191   0.00000008   0.00000000   6.11812144
0.00290000   0.01774132  -1.55039994  -1.14957482  -0.01291045   3.51777452  -2.16301012   0.00098893   0.00000009   0.00000000   6.11812144
0.00300000   0.01835300  -1.54969661  -1.14957482  -0.01335564   3.51777452  -2.16301012   0.00105831   0.00000010   0.00000000   6.11812144
0.00310000   0.01896467  -1.54899329  -1.14957482  -0.01380083   3.51777452  -2.16301012   0.00113004   0.00000012   0.00000000   6.11812144
0.00320000   0.01957634  -1.54828996  -1.14957482  -0.01424602   3.51777452  -2.16301012   0.00120411   0.00000013   0.00000000   6.11812144
0.00330000   0.02018799  -1.54758664  -1.14957482  -0.01469120   3.51777452  -2.16301012   0.00128054   0.00000015   0.00000000   6.11812144
0.00340000   0.02079963  -1.54688332  -1.14957482  -0.01513639   3.51777452  -2.16301012   0.00135932   0.00000017   0.00000000   6.11812144
0.00350000   0.02141126  -1.54617999  -1.14957482  -0.01558158   3.51777452  -2.16301012   0.00144046   0.00000019   0.00000000   6.11812144
0.00360000   0.02202288  -1.54547667  -1.14957482  -0.01602677   3.51777452  -2.16301012   0.00152394   0.00000021   0.00000000   6.11812144
0.00370000   0.02263449  -1.54477334  -1.14957482  -0.01647196   3.51777452  -2.16301012   0.00160977   0.00000024   0.00000000   6.11812144
0.00380000   0.02324609  -1.54407002  -1.14957482  -0.01691714   3.51777452  -2.16301012   0.00169796   0.00000026   0.00000000   6.11812144
0.00390000   0.02385768  -1.54336670  -1.14957482  -0.01736233   3.51777452  -2.16301012   0.00178850   0.00000029   0.00000000   6.11812144
0.00400000   0.02446926  -1.54266337  -1.14957482  -0.01780752   3.51777452  -2.16301012   0.00188138   0.00000032   0.00000000   6.11812144
0.00410000   0.02508082  -1.54196005  -1.14957482  -0.01825271   3.51777452  -2.16301012   0.00197662   0.00000036   0.00000000   6.11812144
0.00420000   0.02569237  -1.54125673  -1.14957482  -0.01869790   3.51777452  -2.16301012   0.00207421   0.00000039   0.00000000   6.11812144
0.00430000   0.02630391  -1.54055340  -1.14957482  -0.01914308   3.51777452  -2.16301012   0.00217415   0.00000043   0.00000000   6.11812144
0.00440000   0.02691544  -1.53985008  -1.14957482  -0.01958827   3.51777452  -2.16301012   0.00227644   0.00000047   0.00000000   6.11812144
0.00450000   0.02752695  -1.53914675  -1.14957482  -0.02003346   3.51777452  -2.16301012   0.00238108   0.00000052   0.00000000   6.11812144
0.00460000   0.02813845  -1.53844343  -1.14957482  -0.02047865   3.51777452  -2.16301012   0.00248808   0.00000057   0.00000000   6.11812144
0.00470000   0.02874993  -1.53774011  -1.14957482  -0.02092384   3.51777452  -2.16301012   0.00259742   0.00000062   0.00000000   6.11812144
0.00480000   0.02936140  -1.53703678  -1.14957482  -0.02136902   3.51777452  -2.16301012   0.00270911   0.00000067   0.00000000   6.11812144
0.00490000   0.02997286  -1.53633346  -1.14957482  -0.02181421   3.51777452  -2.16301012   0.00282316   0.00000073   0.00000000   6.11812144
0.00500000   0.03058430  -1.53563013  -1.14957482  -0.02225940   3.51777452  -2.16301012   0.00293955   0.00000079   0.00000000   6.11812144
0.00510000   0.03119573  -1.53492681  -1.14957482  -0.02270459   3.51777452  -2.16301012   0.00305830   0.00000086   0.00000000   6.11812144
0.00520000   0.03180714  -1.53422349  -1.14957482  -0.02314978   3.51777452  -2.16301012   0.00317939   0.00000092   0.00000000   6.11812144
