         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.25828723   0.00000000   6.84124394  -3.84042650   0.00000000   0.00000000   0.00000000   4.06513728
0.00010000   0.00040651  -1.57028482  -1.25828723  -0.00057389   6.84124394  -3.84042650   0.00000052   0.00000000   0.00000000   4.06513728
0.00020000   0.00081303  -1.56977330  -1.25828723  -0.00114778   6.84124394  -3.84042650   0.00000208   0.00000000   0.00000000   4.06513728
0.00030000   0.00121954  -1.56926179  -1.25828723  -0.00172167   6.84124394  -3.84042650   0.00000467   0.00000000   0.00000000   4.06513728
0.00040000   0.00162605  -1.56875028  -1.25828723  -0.00229556   6.84124394  -3.84042650   0.00000831   0.00000000   0.00000000   4.06513728
0.00050000   0.00203257  -1.56823877  -1.25828723  -0.00286945   6.84124394  -3.84042650   0.00001298   0.00000000   0.00000000   4.06513728
0.00060000   0.00243908  -1.56772726  -1.25828723  -0.00344334   6.84124394  -3.84042650   0.00001869   0.00000000   0.00000000   4.06513728
0.00070000   0.00284559  -1.56721575  -1.25828723  -0.00401724   6.84124394  -3.84042650   0.00002544   0.00000000   0.00000000   4.06513728
0.00080000   0.00325210  -1.56670424  -1.25828723  -0.00459113   6.84124394  -3.84042650   0.00003323   0.00000000   0.00000000   4.06513728
0.00090000   0.00365861  -1.56619273  -1.25828723  -0.00516502   6.84124394  -3.84042650   0.00004205   0.00000000   0.00000000   4.06513728
0.00100000   0.00406512  -1.56568122  -1.25828723  -0.00573891   6.84124394  -3.84042650   0.00005192   0.00000000   0.00000000   4.06513728
0.00110000   0.00447163  -1.56516971  -1.25828723  -0.00631280   6.84124394  -3.84042650   0.00006282   0.00000000   0.00000000   4.06513728
0.00120000   0.00487813  -1.56465819  -1.25828723  -0.00688669   6.84124394  -3.84042650   0.00007476   0.00000000   0.00000000   4.06513728
0.00130000   0.00528464  -1.56414668  -1.25828723  -0.00746058   6.84124394  -3.84042650   0.00008774   0.00000000   0.00000000   4.06513728
0.00140000   0.00569114  -1.56363517  -1.25828723  -0.00803447   6.84124394  -3.84042650   0.00010175   0.00000000   0.00000000   4.06513728
0.00150000   0.00609765  -1.56312366  -1.25828723  -0.00860836   6.84124394  -3.84042650   0.00011681   0.00000000   0.00000000   4.06513728
0.00160000   0.00650415  -1.56261215  -1.25828723  -0.00918225   6.84124394  -3.84042650   0.00013290   0.00000000   0.00000000   4.06513728
0.00170000   0.00691065  -1.56210064  -1.25828723  -0.00975614   6.84124394  -3.84042650   0.00015004   0.00000000   0.00000000   4.06513728
0.00180000   0.00731714  -1.56158913  -1.25828723  -0.01033003   6.84124394  -3.84042650   0.00016821   0.00000000   0.00000000   4.06513728
0.00190000   0.00772364  -1.56107762  -1.25828723  -0.01090392   6.84124394  -3.84042650   0.00018741   0.00000000   0.00000000   4.06513728
0.00200000   0.00813013  -1.56056611  -1.25828723  -0.01147781   6.84124394  -3.84042650   0.00020766   0.00000000   0.00000000   4.06513728
0.00210000   0.00853662  -1.56005460  -1.25828723  -0.01205171   6.84124394  -3.84042650   0.00022895   0.00000001   0.00000000   4.06513728
0.00220000   0.00894311  -1.55954308  -1.25828723  -0.01262560   6.84124394  -3.84042650   0.00025127   0.00000001   0.00000000   4.06513728
0.00230000   0.00934960  -1.55903157  -1.25828723  -0.01319949   6.84124394  -3.84042650   0.00027463   0.00000001   0.00000000   4.06513728
0.00240000   0.00975608  -1.55852006  -1.25828723  -0.01377338   6.84124394  -3.84042650   0.00029903   0.00000001   0.00000000   4.06513728
0.00250000   0.01016257  -1.55800855  -1.25828723  -0.01434727   6.84124394  -3.84042650   0.00032447   0.00000001   0.00000000   4.06513728
0.00260000   0.01056905  -1.55749704  -1.25828723  -0.01492116   6.84124394  -3.84042650   0.00035095   0.00000001   0.00000000   4.06513728
0.00270000   0.01097552  -1.55698553  -1.25828723  -0.01549505   6.84124394  -3.84042650   0.00037846   0.00000001   0.00000000   4.06513728
0.00280000   0.01138200  -1.55647402  -1.25828723  -0.01606894   6.84124394  -3.84042650   0.00040701   0.00000002   0.00000000   4.06513728
0.00290000   0.01178847  -1.55596251  -1.25828723  -0.01664283   6.84124394  -3.84042650   0.00043660   0.00000002   0.00000000   4.06513728
0.00300000   0.01219493  -1.55545100  -1.25828723  -0.01721672   6.84124394  -3.84042650   0.00046723   0.00000002   0.00000000   4.06513728
0.00310000   0.01260140  -1.55493948  -1.25828723  -0.01779061   6.84124394  -3.84042650   0.00049890   0.00000002   0.00000000   4.06513728
0.00320000   0.01300786  -1.55442797  -1.25828723  -0.01836450   6.84124394  -3.84042650   0.00053161   0.00000003   0.00000000   4.06513728
0.00330000   0.01341432  -1.55391646  -1.25828723  -0.01893839   6.84124394  -3.84042650   0.00056535   0.00000003   0.00000000   4.06513728
0.00340000   0.01382077  -1.55340495  -1.25828723  -0.01951228   6.84124394  -3.84042650   0.00060013   0.00000004   0.00000000   4.06513728
0.00350000   0.01422722  -1.55289344  -1.25828723  -0.02008618   6.84124394  -3.84042650   0.00063595   0.00000004   0.00000000   4.06513728
0.00360000   0.01463367  -1.55238193  -1.25828723  -0.02066007   6.84124394  -3.84042650   0.00067281   0.00000005   0.00000000   4.06513728
0.00370000   0.01504011  -1.55187042  -1.25828723  -0.02123396   6.84124394  -3.84042650   0.00071071   0.00000005   0.00000000   4.06513728
0.00380000   0.01544655  -1.55135891  -1.25828723  -0.02180785   6.84124394  -3.84042650   0.00074964   0.00000006   0.00000000   4.06513728
0.00390000   0.01585298  -1.55084740  -1.25828723  -0.02238174   6.84124394  -3.84042650   0.00078961   0.00000006   0.00000000   4.06513728
0.00400000   0.01625941  -1.55033589  -1.25828723  -0.02295563   6.84124394  -3.84042650   0.00083063   0.00000007   0.00000000   4.06513728
0.00410000   0.01666584  -1.54982437  -1.25828723  -0.02352952   6.84124394  -3.84042650   0.00087267   0.00000008   0.00000000   4.06513728
0.00420000   0.01707226  -1.54931286  -1.25828723  -0.02410341   6.84124394  -3.84042650   0.00091576   0.00000008   0.00000000   4.06513728
0.00430000   0.01747868  -1.54880135  -1.25828723  -0.02467730   6.84124394  -3.84042650   0.00095989   0.00000009   0.00000000   4.06513728
0.00440000   0.01788509  -1.54828984  -1.25828723  -0.02525119   6.84124394  -3.84042650   0.00100505   0.00000010   0.00000000   4.06513728
0.00450000   0.01829150  -1.54777833  -1.25828723  -0.02582508   6.84124394  -3.84042650   0.00105125   0.00000011   0.00000000   4.06513728
0.00460000   0.01869791  -1.54726682  -1.25828723  -0.02639897   6.84124394  -3.84042650   0.00109849   0.00000012   0.00000000   4.06513728
0.00470000   0.01910430  -1.54675531  -1.25828723  -0.02697286   6.84124394  -3.84042650   0.00114677   0.00000013   0.00000000   4.06513728
0.00480000   0.01951070  -1.54624380  -1.25828723  -0.02754676   6.84124394  -3.84042650   0.00119608   0.00000014   0.00000000   4.06513728
0.00490000   0.01991709  -1.54573229  -1.25828723  -0.02812065   6.84124394  -3.84042650   0.00124644   0.00000016   0.00000000   4.06513728
0.00500000   0.02032347  -1.54522078  -1.25828723  -0.02869454   6.84124394  -3.84042650   0.00129783   0.00000017   0.00000000   4.06513728
0.00510000   0.02072985  -1.54470926  -1.25828723  -0.02926843   6.84124394  -3.84042650   0.00135026   0.00000018   0.00000000   4.06513728
0.00520000   0.02113622  -1.54419775  -1.25828723  -0.02984232   6.84124394  -3.84042650   0.00140372   0.00000020   0.00000000   4.06513728
0.00530000   0.02154259  -1.54368624  -1.25828723  -0.03041621   6.84124394  -3.84042650   0.00145823   0.00000021   0.00000000   4.06513728
0.00540000   0.02194895  -1.54317473  -1.25828723  -0.03099010   6.84124394  -3.84042650   0.00151377   0.00000023   0.00000000   4.06513728
0.00550000   0.02235531  -1.54266322  -1.25828723  -0.03156399   6.84124394  -3.84042650   0.00157035   0.00000025   0.00000000   4.06513728
0.00560000   0.02276166  -1.54215171  -1.25828723  -0.03213788   6.84124394  -3.84042650   0.00162797   0.00000027   0.00000000   4.06513728
0.00570000   0.02316800  -1.54164020  -1.25828723  -0.03271177   6.84124394  -3.84042650   0.00168663   0.00000028   0.00000000   4.06513728
0.00580000   0.02357434  -1.54112869  -1.25828723  -0.03328566   6.84124394  -3.84042650   0.00174632   0.00000031   0.00000000   4.06513728
0.00590000   0.02398067  -1.54061718  -1.25828723  -0.03385955   6.84124394  -3.84042650   0.00180705   0.00000033   0.00000000   4.06513728
0.00600000   0.02438699  -1.54010566  -1.25828723  -0.03443344   6.84124394  -3.84042650   0.00186883   0.00000035   0.00000000   4.06513728
0.00610000   0.02479331  -1.53959415  -1.25828723  -0.03500733   6.84124394  -3.84042650   0.00193163   0.00000037   0.00000000   4.06513728
0.00620000   0.02519963  -1.53908264  -1.25828723  -0.03558123   6.84124394  -3.84042650   0.00199548   0.00000040   0.00000000   4.06513728
0.00630000   0.02560593  -1.53857113  -1.25828723  -0.03615512   6.84124394  -3.84042650   0.00206036   0.00000043   0.00000000   4.06513728
