         t            r          psi           cs           qs            p          sig            A            V            Q           s1
0.00000000   0.00000000  -1.57079633  -1.25321035   0.00000000   5.16137034  -3.01989795   0.00000000   0.00000000   0.00000000   4.70662597
0.00010000   0.00047066  -1.57020649  -1.25321035  -0.00056662   5.16137034  -3.01989795   0.00000070   0.00000000   0.00000000   4.70662597
0.00020000   0.00094132  -1.56961665  -1.25321035  -0.00113324   5.16137034  -3.01989795   0.00000278   0.00000000   0.00000000   4.70662597
0.00030000   0.00141199  -1.56902681  -1.25321035  -0.00169987   5.16137034  -3.01989795   0.00000626   0.00000000   0.00000000   4.70662597
0.00040000   0.00188265  -1.56843697  -1.25321035  -0.00226649   5.16137034  -3.01989795   0.00001113   0.00000000   0.00000000   4.70662597
0.00050000   0.00235331  -1.56784713  -1.25321035  -0.00283311   5.16137034  -3.01989795   0.00001740   0.00000000   0.00000000   4.70662597
0.00060000   0.00282397  -1.56725729  -1.25321035  -0.00339973   5.16137034  -3.01989795   0.00002505   0.00000000   0.00000000   4.70662597
0.00070000   0.00329463  -1.56666745  -1.25321035  -0.00396636   5.16137034  -3.01989795   0.00003410   0.00000000   0.00000000   4.70662597
0.00080000   0.00376529  -1.56607761  -1.25321035  -0.00453298   5.16137034  -3.01989795   0.00004454   0.00000000   0.00000000   4.70662597
0.00090000   0.00423594  -1.56548777  -1.25321035  -0.00509960   5.16137034  -3.01989795   0.00005637   0.00000000   0.00000000   4.70662597
0.00100000   0.00470660  -1.56489793  -1.25321035  -0.00566622   5.16137034  -3.01989795   0.00006959   0.00000000   0.00000000   4.70662597
0.00110000   0.00517725  -1.56430810  -1.25321035  -0.00623285   5.16137034  -3.01989795   0.00008421   0.00000000   0.00000000   4.70662597
0.00120000   0.00564790  -1.56371826  -1.25321035  -0.00679947   5.16137034  -3.01989795   0.00010021   0.00000000   0.00000000   4.70662597
0.00130000   0.00611855  -1.56312842  -1.25321035  -0.00736609   5.16137034  -3.01989795   0.00011761   0.00000000   0.00000000   4.70662597
0.00140000   0.00658920  -1.56253858  -1.25321035  -0.00793271   5.16137034  -3.01989795   0.00013640   0.00000000   0.00000000   4.70662597
0.00150000   0.00705985  -1.56194874  -1.25321035  -0.00849933   5.16137034  -3.01989795   0.00015658   0.00000000   0.00000000   4.70662597
0.00160000   0.00753049  -1.56135890  -1.25321035  -0.00906596   5.16137034  -3.01989795   0.00017816   0.00000000   0.00000000   4.70662597
0.00170000   0.00800113  -1.56076906  -1.25321035  -0.00963258   5.16137034  -3.01989795   0.00020112   0.00000000   0.00000000   4.70662597
0.00180000   0.00847177  -1.56017922  -1.25321035  -0.01019920   5.16137034  -3.01989795   0.00022548   0.00000001   0.00000000   4.70662597
0.00190000   0.00894240  -1.55958938  -1.25321035  -0.01076582   5.16137034  -3.01989795   0.00025123   0.00000001   0.00000000   4.70662597
0.00200000   0.00941303  -1.55899954  -1.25321035  -0.01133245   5.16137034  -3.01989795   0.00027837   0.00000001   0.00000000   4.70662597
0.00210000   0.00988366  -1.55840970  -1.25321035  -0.01189907   5.16137034  -3.01989795   0.00030690   0.00000001   0.00000000   4.70662597
0.00220000   0.01035429  -1.55781986  -1.25321035  -0.01246569   5.16137034  -3.01989795   0.00033683   0.00000001   0.00000000   4.70662597
0.00230000   0.01082491  -1.55723002  -1.25321035  -0.01303231   5.16137034  -3.01989795   0.00036814   0.00000001   0.00000000   4.70662597
0.00240000   0.01129553  -1.55664019  -1.25321035  -0.01359894   5.16137034  -3.01989795   0.00040085   0.00000002   0.00000000   4.70662597
0.00250000   0.01176614  -1.55605035  -1.25321035  -0.01416556   5.16137034  -3.01989795   0.00043495   0.00000002   0.00000000   4.70662597
0.00260000   0.01223675  -1.55546051  -1.25321035  -0.01473218   5.16137034  -3.01989795   0.00047044   0.00000002   0.00000000   4.70662597
0.00270000   0.01270735  -1.55487067  -1.25321035  -0.01529880   5.16137034  -3.01989795   0.00050733   0.00000003   0.00000000   4.70662597
0.00280000   0.01317795  -1.55428083  -1.25321035  -0.01586543   5.16137034  -3.01989795   0.00054560   0.00000003   0.00000000   4.70662597
0.00290000   0.01364855  -1.55369099  -1.25321035  -0.01643205   5.16137034  -3.01989795   0.00058527   0.00000003   0.00000000   4.70662597
0.00300000   0.01411914  -1.55310115  -1.25321035  -0.01699867   5.16137034  -3.01989795   0.00062633   0.00000004   0.00000000   4.70662597
0.00310000   0.01458973  -1.55251131  -1.25321035  -0.01756529   5.16137034  -3.01989795   0.00066878   0.00000004   0.00000000   4.70662597
0.00320000   0.01506031  -1.55192147  -1.25321035  -0.01813191   5.16137034  -3.01989795   0.00071262   0.00000005   0.00000000   4.70662597
0.00330000   0.01553088  -1.55133163  -1.25321035  -0.01869854   5.16137034  -3.01989795   0.00075785   0.00000006   0.00000000   4.70662597
0.00340000   0.01600146  -1.55074179  -1.25321035  -0.01926516   5.16137034  -3.01989795   0.00080447   0.00000006   0.00000000   4.70662597
0.00350000   0.01647202  -1.55015195  -1.25321035  -0.01983178   5.16137034  -3.01989795   0.00085249   0.00000007   0.00000000   4.70662597
0.00360000   0.01694258  -1.54956211  -1.25321035  -0.02039840   5.16137034  -3.01989795   0.00090190   0.00000008   0.00000000   4.70662597
0.00370000   0.01741313  -1.54897227  -1.25321035  -0.02096503   5.16137034  -3.01989795   0.00095270   0.00000009   0.00000000   4.70662597
0.00380000   0.01788368  -1.54838244  -1.25321035  -0.02153165   5.16137034  -3.01989795   0.00100489   0.00000010   0.00000000   4.70662597
0.00390000   0.01835422  -1.54779260  -1.25321035  -0.02209827   5.16137034  -3.01989795   0.00105847   0.00000011   0.00000000   4.70662597
0.00400000   0.01882476  -1.54720276  -1.25321035  -0.02266489   5.16137034  -3.01989795   0.00111345   0.00000012   0.00000000   4.70662597
0.00410000   0.01929529  -1.54661292  -1.25321035  -0.02323152   5.16137034  -3.01989795   0.00116981   0.00000014   0.00000000   4.70662597
0.00420000   0.01976581  -1.54602308  -1.25321035  -0.02379814   5.16137034  -3.01989795   0.00122757   0.00000015   0.00000000   4.70662597
0.00430000   0.02023632  -1.54543324  -1.25321035  -0.02436476   5.16137034  -3.01989795   0.00128672   0.00000017   0.00000000   4.70662597
0.00440000   0.02070683  -1.54484340  -1.25321035  -0.02493138   5.16137034  -3.01989795   0.00134726   0.00000018   0.00000000   4.70662597
0.00450000   0.02117733  -1.54425356  -1.25321035  -0.02549800   5.16137034  -3.01989795   0.00140919   0.00000020   0.00000000   4.70662597
0.00460000   0.02164782  -1.54366372  -1.25321035  -0.02606463   5.16137034  -3.01989795   0.00147251   0.00000022   0.00000000   4.70662597
0.00470000   0.02211831  -1.54307388  -1.25321035  -0.02663125   5.16137034  -3.01989795   0.00153722   0.00000024   0.00000000   4.70662597
0.00480000   0.02258879  -1.54248404  -1.25321035  -0.02719787   5.16137034  -3.01989795   0.00160333   0.00000026   0.00000000   4.70662597
0.00490000   0.02305926  -1.54189420  -1.25321035  -0.02776449   5.16137034  -3.01989795   0.00167083   0.00000028   0.00000000   4.70662597
0.00500000   0.02352972  -1.54130436  -1.25321035  -0.02833112   5.16137034  -3.01989795   0.00173971   0.00000030   0.00000000   4.70662597
0.00510000   0.02400017  -1.54071453  -1.25321035  -0.02889774   5.16137034  -3.01989795   0.00180999   0.00000033   0.00000000   4.70662597
0.00520000   0.02447062  -1.54012469  -1.25321035  -0.02946436   5.16137034  -3.01989795   0.00188166   0.00000035   0.00000000   4.70662597
0.00530000   0.02494105  -1.53953485  -1.25321035  -0.03003098   5.16137034  -3.01989795   0.00195472   0.00000038   0.00000000   4.70662597
0.00540000   0.02541148  -1.53894501  -1.25321035  -0.03059761   5.16137034  -3.01989795   0.00202918   0.00000041   0.00000000   4.70662597
0.00550000   0.02588190  -1.53835517  -1.25321035  -0.03116423   5.16137034  -3.01989795   0.00210502   0.00000044   0.00000000   4.70662597
0.00560000   0.02635231  -1.53776533  -1.25321035  -0.03173085   5.16137034  -3.01989795   0.00218226   0.00000047   0.00000000   4.70662597
0.00570000   0.02682271  -1.53717549  -1.25321035  -0.03229747   5.16137034  -3.01989795   0.00226088   0.00000051   0.00000000   4.70662597
0.00580000   0.02729311  -1.53658565  -1.25321035  -0.03286409   5.16137034  -3.01989795   0.00234090   0.00000055   0.00000000   4.70662597
0.00590000   0.02776349  -1.53599581  -1.25321035  -0.03343072   5.16137034  -3.01989795   0.00242231   0.00000059   0.00000000   4.70662597
0.00600000   0.02823386  -1.53540597  -1.25321035  -0.03399734   5.16137034  -3.01989795   0.00250511   0.00000063   0.00000000   4.70662597
0.00610000   0.02870422  -1.53481613  -1.25321035  -0.03456396   5.16137034  -3.01989795   0.00258930   0.00000067   0.00000000   4.70662597
0.00620000   0.02917458  -1.53422629  -1.25321035  -0.03513058   5.16137034  -3.01989795   0.00267488   0.00000071   0.00000000   4.70662597
0.00630000   0.02964492  -1.53363645  -1.25321035  -0.03569721   5.16137034  -3.01989795   0.00276185   0.00000076   0.00000000   4.70662597
0.00640000   0.03011525  -1.53304662  -1.25321035  -0.03626383   5.16137034  -3.01989795   0.00285021   0.00000081   0.00000000   4.70662597
0.00650000   0.03058557  -1.53245678  -1.25321035  -0.03683045   5.16137034  -3.01989795   0.00293997   0.00000086   0.00000000   4.70662597
0.00660000   0.03105589  -1.53186694  -1.25321035  -0.03739707   5.16137034  -3.01989795   0.00303111   0.00000092   0.00000000   4.70662597
0.00670000   0.03152619  -1.53127710  -1.25321035  -0.03796370   5.16137034  -3.01989795   0.00312365   0.00000097   0.00000000   4.70662597
0.00680000   0.03199648  -1.53068726  -1.25321035  -0.03853032   5.16137034  -3.01989795   0.00321758   0.00000103   0.00000000   4.70662597
0.00690000   0.03246675  -1.53009742  -1.25321035  -0.03909694   5.16137034  -3.01989795   0.00331289   0.00000109   0.00000000   4.70662597
0.00700000   0.03293702  -1.52950758  -1.25321035  -0.03966356   5.16137034  -3.01989795   0.00340960   0.00000116   0.00000000   4.70662597
0.00710000   0.03340728  -1.52891774  -1.25321035  -0.04023018   5.16137034  -3.01989795   0.00350770   0.00000123   0.00000000   4.70662597
0.00720000   0.03387752  -1.52832790  -1.25321035  -0.04079681   5.16137034  -3.01989795   0.00360719   0.00000130   0.00000000   4.70662597
0.00730000   0.03434775  -1.52773806  -1.25321035  -0.04136343   5.16137034  -3.01989795   0.00370807   0.00000137   0.00000000   4.70662597
0.00740000   0.03481797  -1.52714822  -1.25321035  -0.04193005   5.16137034  -3.01989795   0.00381034   0.00000145   0.00000000   4.70662597
0.00750000   0.03528818  -1.52655838  -1.25321035  -0.04249667   5.16137034  -3.01989795   0.00391400   0.00000153   0.00000000   4.70662597
0.00760000   0.03575838  -1.52596854  -1.25321035  -0.04306330   5.16137034  -3.01989795   0.00401905   0.00000161   0.00000000   4.70662597
0.00770000   0.03622856  -1.52537871  -1.25321035  -0.04362992   5.16137034  -3.01989795   0.00412549   0.00000170   0.00000000   4.70662597
0.00780000   0.03669873  -1.52478887  -1.25321035  -0.04419654   5.16137034  -3.01989795   0.00423333   0.00000179   0.00000000   4.70662597
0.00790000   0.03716889  -1.52419903  -1.25321035  -0.04476316   5.16137034  -3.01989795   0.00434255   0.00000188   0.00000000   4.70662597
0.00800000   0.03763904  -1.52360919  -1.25321035  -0.04532979   5.16137034  -3.01989795   0.00445316   0.00000198   0.00000000   4.70662597
0.00810000   0.03810917  -1.52301935  -1.25321035  -0.04589641   5.16137034  -3.01989795   0.00456517   0.00000208   0.00000000   4.70662597
0.00820000   0.03857929  -1.52242951  -1.25321035  -0.04646303   5.16137034  -3.01989795   0.00467856   0.00000218   0.00000000   4.70662597
